Backprop	2359.0	1314.0	64.225	1.155	0.153	5
Backprop	2297.0	1376.0	62.537	1.174	0.331	5
Backprop	2327.0	1346.0	63.354	1.421	0.160	5
Backprop	2461.0	1212.0	67.002	2.446	0.249	10
Backprop	2541.0	1132.0	69.181	3.054	0.206	10
Backprop	2401.0	1272.0	65.369	3.386	0.113	10
Backprop	2444.0	1229.0	66.540	7.387	0.153	20
Backprop	2359.0	1314.0	64.225	7.544	0.342	20
Backprop	2542.0	1131.0	69.208	8.611	0.054	20
Backprop	2404.0	1269.0	65.451	11.343	0.158	30
Backprop	2467.0	1206.0	67.166	13.252	0.035	30
Backprop	2537.0	1136.0	69.072	13.832	0.033	30
Backprop	2551.0	1122.0	69.453	15.319	0.040	40
Backprop	2690.0	983.0	73.237	17.243	0.151	40
Backprop	2684.0	989.0	73.074	20.785	0.051	50
Backprop	2539.0	1134.0	69.126	20.932	0.044	40
Backprop	2537.0	1136.0	69.072	21.869	0.174	50
Backprop	2425.0	1248.0	66.022	34.086	0.026	100
Backprop	2640.0	1033.0	71.876	36.800	0.123	100
Backprop	2474.0	1199.0	67.356	57.705	0.035	200
Backprop	2706.0	967.0	73.673	58.476	0.042	200
Backprop	2669.0	1004.0	72.665	96.753	0.023	500
Backprop	2742.0	931.0	74.653	98.912	0.085	500
Backprop	2333.0	1340.0	63.518	137.095	0.017	1000
Backprop	2473.0	1200.0	67.329	138.696	0.041	1000
Backprop	2529.0	1144.0	68.854	158.431	0.040	1500
Backprop	2769.0	904.0	75.388	158.852	0.016	1500
RHC	1220.0	2453.0	33.215	2.133	0.120	5
RHC	1219.0	2454.0	33.188	2.164	0.090	5
RHC	1218.0	2455.0	33.161	2.160	0.317	5
SA	2454.0	1219.0	66.812	2.234	0.243	5
SA	2454.0	1219.0	66.812	2.713	0.070	5
RHC	1220.0	2453.0	33.215	2.651	0.147	10
SA	2454.0	1219.0	66.812	3.102	0.131	5
SA	2454.0	1219.0	66.812	4.554	0.030	10
RHC	1217.0	2456.0	33.134	4.580	0.051	10
