algorithm,iterations,time
GALowPop,800,163791.0
GALowPop,800,163949.0
GALowPop,800,167779.0
GALowPop,800,173351.0
GALowPop,900,133256.0
GALowPop,900,145187.0
GALowPop,900,159068.0
GALowPop,900,160415.0
GALowPop,900,160926.0
GALowPop,900,161961.0
GALowPop,900,167667.0
GALowPop,900,174311.0
GALowPop,900,175306.0
GALowPop,900,176549.0
GALowPop,1000,140738.0
GALowPop,1000,164301.0
GALowPop,1000,165481.0
GALowPop,1000,174624.0
GALowPop,1000,179522.0
GALowPop,1000,183215.0
GALowPop,1000,185928.0
GALowPop,1000,190444.0
GALowPop,1000,192735.0
GALowPop,1000,193816.0
RHC,1,1.0
RHC,1,1.0
RHC,1,15.0
RHC,1,15.0
RHC,1,2.0
RHC,1,2.0
RHC,1,2.0
RHC,1,2.0
RHC,1,3.0
RHC,1,3.0
RHC,50,10.0
RHC,50,11.0
RHC,50,12.0
RHC,50,12.0
RHC,50,15.0
RHC,50,16.0
RHC,50,17.0
RHC,50,19.0
RHC,50,8.0
RHC,50,9.0
RHC,100,14.0
RHC,100,15.0
RHC,100,15.0
RHC,100,16.0
RHC,100,17.0
RHC,100,17.0
RHC,100,18.0
RHC,100,18.0
RHC,100,18.0
RHC,100,6.0
RHC,150,10.0
RHC,150,2.0
RHC,150,3.0
RHC,150,3.0
RHC,150,3.0
RHC,150,4.0
RHC,150,7.0
RHC,150,9.0
RHC,150,9.0
RHC,150,9.0
RHC,200,2.0
RHC,200,2.0
RHC,200,3.0
RHC,200,3.0
RHC,200,3.0
RHC,200,3.0
RHC,200,3.0
RHC,200,3.0
RHC,200,3.0
RHC,200,6.0
RHC,300,13.0
RHC,300,2.0
RHC,300,28.0
RHC,300,3.0
RHC,300,3.0
RHC,300,3.0
RHC,300,37.0
RHC,300,5.0
RHC,300,6.0
RHC,300,6.0
RHC,400,18.0
RHC,400,20.0
RHC,400,21.0
RHC,400,21.0
RHC,400,27.0
RHC,400,3.0
RHC,400,30.0
RHC,400,31.0
RHC,400,4.0
RHC,400,5.0
RHC,500,100.0
RHC,500,11.0
RHC,500,6.0
RHC,500,8.0
RHC,500,8.0
RHC,500,81.0
RHC,500,9.0
RHC,500,93.0
RHC,500,93.0
RHC,500,94.0
RHC,600,107.0
RHC,600,125.0
RHC,600,127.0
RHC,600,21.0
RHC,600,247.0
RHC,600,26.0
RHC,600,58.0
RHC,600,63.0
RHC,600,78.0
RHC,600,93.0
RHC,700,100.0
RHC,700,16.0
RHC,700,16.0
RHC,700,209.0
RHC,700,241.0
RHC,700,589.0
RHC,700,594.0
RHC,700,614.0
