algorithm,iterations,time
GALowPop,5000,773645.0
GALowPop,5000,790907.0
RHC,1,16.0
RHC,1,17.0
RHC,1,17.0
RHC,1,34.0
RHC,1,34.0
RHC,1,35.0
RHC,1,35.0
RHC,1,35.0
RHC,1,36.0
RHC,1,8.0
RHC,500,132.0
RHC,500,135.0
RHC,500,1763.0
RHC,500,568.0
RHC,500,586.0
RHC,500,596.0
RHC,500,783.0
RHC,500,807.0
RHC,500,813.0
RHC,500,921.0
RHC,1000,1256.0
RHC,1000,1318.0
RHC,1000,1399.0
RHC,1000,2022.0
RHC,1000,2410.0
RHC,1000,781.0
RHC,1000,879.0
RHC,1000,894.0
RHC,1000,907.0
RHC,1000,918.0
RHC,1500,1635.0
RHC,1500,2940.0
RHC,1500,2947.0
RHC,1500,3230.0
RHC,1500,3438.0
RHC,1500,3869.0
RHC,1500,5222.0
RHC,1500,5227.0
RHC,1500,6914.0
RHC,1500,9062.0
RHC,2000,3128.0
RHC,2000,4768.0
RHC,2000,5970.0
RHC,2000,6530.0
RHC,2000,8270.0
RHC,2000,8381.0
RHC,2000,8435.0
RHC,2000,8479.0
RHC,2000,8937.0
RHC,2000,9792.0
RHC,2500,10244.0
RHC,2500,10421.0
RHC,2500,10855.0
RHC,2500,11564.0
RHC,2500,11740.0
RHC,2500,11747.0
RHC,2500,13984.0
RHC,2500,4530.0
RHC,2500,8333.0
RHC,2500,9417.0
RHC,3000,11233.0
RHC,3000,12309.0
RHC,3000,13405.0
RHC,3000,15028.0
RHC,3000,15657.0
RHC,3000,15881.0
RHC,3000,16107.0
RHC,3000,16799.0
RHC,3000,18076.0
RHC,3000,18290.0
RHC,3500,15964.0
RHC,3500,16837.0
RHC,3500,17283.0
RHC,3500,17534.0
RHC,3500,17689.0
RHC,3500,19418.0
RHC,3500,22341.0
RHC,3500,22425.0
RHC,3500,22853.0
RHC,3500,23124.0
RHC,4000,14980.0
RHC,4000,18192.0
RHC,4000,24323.0
RHC,4000,24535.0
RHC,4000,24616.0
RHC,4000,26556.0
RHC,4000,27456.0
RHC,4000,27515.0
RHC,4000,28029.0
RHC,4000,28627.0
RHC,4500,24277.0
RHC,4500,25957.0
RHC,4500,26185.0
RHC,4500,27015.0
RHC,4500,28336.0
RHC,4500,30125.0
RHC,4500,30382.0
RHC,4500,31933.0
RHC,4500,32180.0
RHC,4500,34746.0
RHC,5000,27632.0
RHC,5000,28919.0
RHC,5000,29785.0
RHC,5000,29981.0
RHC,5000,30818.0
RHC,5000,31920.0
RHC,5000,32313.0
RHC,5000,34102.0
RHC,5000,34819.0
RHC,5000,35107.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,68.0
SA55,500,24.0
SA55,500,384.0
SA55,500,384.0
SA55,500,40.0
SA55,500,408.0
SA55,500,461.0
SA55,500,475.0
SA55,500,70.0
SA55,500,71.0
SA55,500,752.0
SA55,1000,1127.0
SA55,1000,1423.0
SA55,1000,1628.0
SA55,1000,466.0
SA55,1000,611.0
SA55,1000,649.0
SA55,1000,684.0
SA55,1000,790.0
SA55,1000,797.0
SA55,1000,921.0
SA55,1500,1197.0
SA55,1500,1399.0
SA55,1500,1743.0
SA55,1500,2510.0
SA55,1500,3173.0
SA55,1500,348.0
SA55,1500,4188.0
SA55,1500,4914.0
SA55,1500,5847.0
SA55,1500,6086.0
SA55,2000,10193.0
SA55,2000,10206.0
SA55,2000,10276.0
SA55,2000,10575.0
SA55,2000,10713.0
SA55,2000,11523.0
SA55,2000,3603.0
SA55,2000,8463.0
SA55,2000,8947.0
SA55,2000,9050.0
SA55,2500,10675.0
SA55,2500,10723.0
SA55,2500,10818.0
SA55,2500,11370.0
SA55,2500,11598.0
SA55,2500,12289.0
SA55,2500,15168.0
SA55,2500,7481.0
SA55,2500,7655.0
SA55,2500,8540.0
SA55,3000,10161.0
SA55,3000,10255.0
SA55,3000,10983.0
SA55,3000,12821.0
SA55,3000,13757.0
SA55,3000,18756.0
SA55,3000,22000.0
SA55,3000,22093.0
SA55,3000,22448.0
SA55,3000,9750.0
SA55,3500,12809.0
SA55,3500,16016.0
SA55,3500,17007.0
SA55,3500,17424.0
SA55,3500,21585.0
SA55,3500,22098.0
SA55,3500,22982.0
SA55,3500,24118.0
SA55,3500,24651.0
SA55,3500,27818.0
SA55,4000,20988.0
SA55,4000,22193.0
SA55,4000,23022.0
SA55,4000,24695.0
SA55,4000,26695.0
SA55,4000,27338.0
SA55,4000,27495.0
SA55,4000,27592.0
SA55,4000,28112.0
SA55,4000,30507.0
SA55,4500,20678.0
SA55,4500,21135.0
SA55,4500,21733.0
SA55,4500,22116.0
SA55,4500,24206.0
SA55,4500,25227.0
SA55,4500,25281.0
SA55,4500,28449.0
SA55,4500,29652.0
SA55,4500,31829.0
SA55,5000,25804.0
SA55,5000,27020.0
SA55,5000,28559.0
SA55,5000,29610.0
SA55,5000,30435.0
SA55,5000,31157.0
SA55,5000,31860.0
SA55,5000,32061.0
SA55,5000,33119.0
SA55,5000,33715.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,1.0
SA75,500,11.0
SA75,500,11.0
SA75,500,291.0
SA75,500,300.0
SA75,500,44.0
SA75,500,78.0
SA75,500,790.0
SA75,500,84.0
SA75,500,84.0
SA75,500,855.0
SA75,1000,1029.0
SA75,1000,1035.0
SA75,1000,1206.0
SA75,1000,1306.0
SA75,1000,1377.0
SA75,1000,180.0
SA75,1000,2470.0
SA75,1000,3208.0
SA75,1000,61.0
SA75,1000,981.0
SA75,1500,1547.0
SA75,1500,228.0
SA75,1500,2679.0
SA75,1500,3277.0
SA75,1500,3285.0
SA75,1500,3808.0
SA75,1500,4684.0
SA75,1500,5189.0
SA75,1500,5765.0
SA75,1500,7381.0
SA75,2000,10208.0
SA75,2000,11288.0
SA75,2000,11906.0
SA75,2000,3399.0
SA75,2000,4687.0
SA75,2000,5542.0
SA75,2000,8001.0
SA75,2000,8642.0
SA75,2000,9270.0
SA75,2000,9606.0
SA75,2500,10876.0
SA75,2500,11255.0
SA75,2500,12488.0
SA75,2500,5025.0
SA75,2500,6170.0
SA75,2500,7413.0
SA75,2500,8248.0
SA75,2500,8379.0
SA75,2500,8957.0
SA75,2500,9479.0
SA75,3000,10753.0
SA75,3000,14571.0
SA75,3000,16294.0
SA75,3000,17017.0
SA75,3000,17214.0
SA75,3000,17457.0
SA75,3000,18991.0
SA75,3000,7833.0
SA75,3000,8663.0
SA75,3000,9953.0
SA75,3500,13317.0
SA75,3500,15891.0
SA75,3500,18132.0
SA75,3500,19361.0
SA75,3500,19994.0
SA75,3500,20543.0
SA75,3500,22909.0
SA75,3500,24252.0
SA75,3500,25678.0
SA75,3500,8902.0
SA75,4000,17657.0
SA75,4000,18746.0
SA75,4000,21552.0
SA75,4000,21644.0
SA75,4000,24135.0
SA75,4000,25005.0
SA75,4000,25785.0
SA75,4000,26529.0
SA75,4000,27887.0
SA75,4000,28900.0
SA75,4500,23352.0
SA75,4500,23834.0
SA75,4500,23987.0
SA75,4500,24250.0
SA75,4500,24541.0
SA75,4500,26706.0
SA75,4500,26856.0
SA75,4500,27003.0
SA75,4500,27424.0
SA75,4500,28427.0
SA75,5000,20569.0
SA75,5000,22737.0
SA75,5000,22798.0
SA75,5000,26548.0
SA75,5000,26627.0
SA75,5000,26679.0
SA75,5000,27055.0
SA75,5000,27184.0
SA75,5000,27236.0
SA75,5000,27658.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,1.0
SA95,1,1.0
SA95,1,1.0
SA95,1,1.0
SA95,500,10.0
SA95,500,1187.0
SA95,500,1214.0
SA95,500,1580.0
SA95,500,16.0
SA95,500,24.0
SA95,500,27.0
SA95,500,30.0
SA95,500,42.0
SA95,500,51.0
SA95,1000,1873.0
SA95,1000,1876.0
SA95,1000,1944.0
SA95,1000,257.0
SA95,1000,283.0
SA95,1000,3194.0
SA95,1000,3472.0
SA95,1000,35.0
SA95,1000,392.0
SA95,1000,51.0
SA95,1500,2002.0
SA95,1500,255.0
SA95,1500,2864.0
SA95,1500,2937.0
SA95,1500,3042.0
SA95,1500,3335.0
SA95,1500,4130.0
SA95,1500,5089.0
SA95,1500,5771.0
SA95,1500,6125.0
SA95,2000,1020.0
SA95,2000,3406.0
SA95,2000,4649.0
SA95,2000,5879.0
SA95,2000,6116.0
SA95,2000,6937.0
SA95,2000,7997.0
SA95,2000,8366.0
SA95,2000,8383.0
SA95,2000,9944.0
SA95,2500,10225.0
SA95,2500,13038.0
SA95,2500,15744.0
SA95,2500,3010.0
SA95,2500,3506.0
SA95,2500,6099.0
SA95,2500,6477.0
SA95,2500,7135.0
SA95,2500,8053.0
SA95,2500,9889.0
SA95,3000,10066.0
SA95,3000,12717.0
SA95,3000,13135.0
SA95,3000,13536.0
SA95,3000,13877.0
SA95,3000,15787.0
SA95,3000,15991.0
SA95,3000,6245.0
SA95,3000,9323.0
SA95,3000,9718.0
SA95,3500,10261.0
SA95,3500,12609.0
SA95,3500,12662.0
SA95,3500,13942.0
SA95,3500,14161.0
SA95,3500,14818.0
SA95,3500,14831.0
SA95,3500,14924.0
SA95,3500,15832.0
SA95,3500,17860.0
SA95,4000,13606.0
SA95,4000,13844.0
SA95,4000,13974.0
SA95,4000,14444.0
SA95,4000,16664.0
SA95,4000,16684.0
SA95,4000,17449.0
SA95,4000,18545.0
SA95,4000,18851.0
SA95,4000,19657.0
SA95,4500,11232.0
SA95,4500,12639.0
SA95,4500,14738.0
SA95,4500,15163.0
SA95,4500,15948.0
SA95,4500,15954.0
SA95,4500,16501.0
SA95,4500,16535.0
SA95,4500,16565.0
SA95,4500,16947.0
SA95,5000,14809.0
SA95,5000,16539.0
SA95,5000,17360.0
SA95,5000,17416.0
SA95,5000,17662.0
SA95,5000,17985.0
SA95,5000,18089.0
SA95,5000,18600.0
SA95,5000,19577.0
SA95,5000,20271.0
