algorithm,iterations,optimal
GAHighPop,1,0.02711536156741305
GAHighPop,1,0.02792513819683304
GAHighPop,1,0.02835850160556543
GAHighPop,1,0.028484168090901235
GAHighPop,1,0.02864004099086912
GAHighPop,1,0.028832869231645873
GAHighPop,1,0.028856383439350885
GAHighPop,1,0.029110247362247467
GAHighPop,1,0.029246088355478737
GAHighPop,1,0.03022172212138761
GAHighPop,500,0.10188068446883078
GAHighPop,500,0.1055861022162567
GAHighPop,500,0.10614009626572782
GAHighPop,500,0.10654970244007918
GAHighPop,500,0.1068240063361925
GAHighPop,500,0.10712616050448437
GAHighPop,500,0.108043107065502
GAHighPop,500,0.11085958345322168
GAHighPop,500,0.11093078142422107
GAHighPop,500,0.11205264660189614
GAHighPop,1000,0.1025953291048188
GAHighPop,1000,0.10340466778546827
GAHighPop,1000,0.10435457667575787
GAHighPop,1000,0.10451502984611445
GAHighPop,1000,0.10532405709045316
GAHighPop,1000,0.10540412756988765
GAHighPop,1000,0.1058253542713922
GAHighPop,1000,0.10629854378257288
GAHighPop,1000,0.10641444305267816
GAHighPop,1000,0.10642433231587851
GAHighPop,1500,0.10227276299044108
GAHighPop,1500,0.10233696551304476
GAHighPop,1500,0.10286376859802636
GAHighPop,1500,0.10435669302793711
GAHighPop,1500,0.10560129179282726
GAHighPop,1500,0.10579395374855702
GAHighPop,1500,0.10592452625712363
GAHighPop,1500,0.10691934055254541
GAHighPop,1500,0.10751146803796555
GAHighPop,1500,0.10789973394631683
GAHighPop,2000,0.10188336866399343
GAHighPop,2000,0.10439152224188332
GAHighPop,2000,0.10519274522821898
GAHighPop,2000,0.1057280255202715
GAHighPop,2000,0.10593257668403076
GAHighPop,2000,0.10615301311463572
GAHighPop,2000,0.10648842209524116
GAHighPop,2000,0.1065422753900965
GAHighPop,2000,0.10662080040352832
GAHighPop,2000,0.10812804024707046
GAHighPop,2500,0.09990560003613118
GAHighPop,2500,0.10242658570826778
GAHighPop,2500,0.10423291508188295
GAHighPop,2500,0.1045531415932622
GAHighPop,2500,0.10592139934543507
GAHighPop,2500,0.10671709427625084
GAHighPop,2500,0.10686735425482409
GAHighPop,2500,0.10743817600409063
GAHighPop,2500,0.10784702640321166
GAHighPop,2500,0.10791555602041368
GAHighPop,3000,0.10132484680007744
GAHighPop,3000,0.10192694832816351
GAHighPop,3000,0.10243970817411148
GAHighPop,3000,0.104989311373532
GAHighPop,3000,0.10562566054445924
GAHighPop,3000,0.10589380061590001
GAHighPop,3000,0.10638912678229238
GAHighPop,3000,0.10651547842282938
GAHighPop,3000,0.10801479396040553
GAHighPop,3000,0.10857295871718863
GAHighPop,3500,0.10281041993435243
GAHighPop,3500,0.10317133120641767
GAHighPop,3500,0.10537425825924537
GAHighPop,3500,0.10547260581941126
GAHighPop,3500,0.10636962980924963
GAHighPop,3500,0.10721921106672164
GAHighPop,3500,0.10729367565940902
GAHighPop,3500,0.10772204882541968
GAHighPop,3500,0.10805096558108633
GAHighPop,3500,0.11150428012067472
GAHighPop,4000,0.1019945331755953
GAHighPop,4000,0.10214721784497686
GAHighPop,4000,0.10226432144231944
GAHighPop,4000,0.10450874038156878
GAHighPop,4000,0.10519135955740681
GAHighPop,4000,0.10629107171309886
GAHighPop,4000,0.10662847322347241
GAHighPop,4000,0.10693676170567562
GAHighPop,4000,0.10735061445104144
GAHighPop,4000,0.10736607872328681
GAHighPop,4500,0.10108875671952018
GAHighPop,4500,0.10227661361522239
GAHighPop,4500,0.10257140141218565
GAHighPop,4500,0.10443568689066368
GAHighPop,4500,0.10515716696527712
GAHighPop,4500,0.10572216461599784
GAHighPop,4500,0.10575275413547017
GAHighPop,4500,0.10668429691868933
GAHighPop,4500,0.10727159034508385
GAHighPop,4500,0.10772496954409119
GAHighPop,5000,0.10302619551736983
GAHighPop,5000,0.10456090350978836
GAHighPop,5000,0.10472136719047136
GAHighPop,5000,0.10571684554198738
GAHighPop,5000,0.10581144197066213
GAHighPop,5000,0.10638139998067642
GAHighPop,5000,0.10679339630742928
GAHighPop,5000,0.10688043838426838
GAHighPop,5000,0.1069094730310076
GAHighPop,5000,0.1074961897978288
GALowPop,1,0.024699028674257287
GALowPop,1,0.025176429884842297
GALowPop,1,0.025194674148127788
GALowPop,1,0.02563413818776318
GALowPop,1,0.02564995652476595
GALowPop,1,0.02588733837458635
GALowPop,1,0.02613444935724913
GALowPop,1,0.026165978611844064
GALowPop,1,0.026290806103716965
GALowPop,1,0.027982129761127097
GALowPop,500,0.08056735787826741
GALowPop,500,0.08688184864718819
GALowPop,500,0.09318307487452435
GALowPop,500,0.09407409813113372
GALowPop,500,0.09520330061638735
GALowPop,500,0.09718790276751473
GALowPop,500,0.09904578288689464
GALowPop,500,0.09913355573547863
GALowPop,500,0.10255493668284534
GALowPop,500,0.10789730256144793
GALowPop,1000,0.08613162894374096
GALowPop,1000,0.08822150183435908
GALowPop,1000,0.08964965731478351
GALowPop,1000,0.09542745214706666
GALowPop,1000,0.09808168049218713
GALowPop,1000,0.09809763397550827
GALowPop,1000,0.10074485669894895
GALowPop,1000,0.10172380445378613
GALowPop,1000,0.10223958314131984
GALowPop,1000,0.1026591672563916
GALowPop,1500,0.09139789681896428
GALowPop,1500,0.09170909803053327
GALowPop,1500,0.09390578658079055
GALowPop,1500,0.09461589682939991
GALowPop,1500,0.09579857371079824
GALowPop,1500,0.09673946042135934
GALowPop,1500,0.09810194182523879
GALowPop,1500,0.09878478393335277
GALowPop,1500,0.10158124916818684
GALowPop,1500,0.10660798585277666
GALowPop,2000,0.08513117737342575
GALowPop,2000,0.0868164249496168
GALowPop,2000,0.0884412319263614
GALowPop,2000,0.09591879795487791
GALowPop,2000,0.098980627578159
GALowPop,2000,0.1014125317461829
GALowPop,2000,0.10266547024487299
GALowPop,2000,0.10490330125469417
GALowPop,2000,0.10490784323537172
GALowPop,2000,0.10871743311989691
GALowPop,2500,0.08917799321206883
GALowPop,2500,0.09020946932781185
GALowPop,2500,0.09141131052381703
GALowPop,2500,0.09185776773821021
GALowPop,2500,0.09356211970517295
GALowPop,2500,0.09523573527026519
GALowPop,2500,0.09665615079257275
GALowPop,2500,0.09742712777003033
GALowPop,2500,0.09775884390885954
GALowPop,2500,0.0993329594146261
GALowPop,3000,0.08099174455366333
GALowPop,3000,0.08970668538565325
GALowPop,3000,0.09151845250668353
GALowPop,3000,0.09611707848444617
GALowPop,3000,0.09714731844760445
GALowPop,3000,0.0973387123275577
GALowPop,3000,0.09792674776363096
GALowPop,3000,0.10057284069560078
GALowPop,3000,0.10548983610716321
GALowPop,3000,0.10674700679210299
GALowPop,3500,0.0902094545422897
GALowPop,3500,0.09309890518389555
GALowPop,3500,0.09531532720827782
GALowPop,3500,0.09552165581905742
GALowPop,3500,0.09721064885578926
GALowPop,3500,0.09768060280291638
GALowPop,3500,0.09796320932096322
GALowPop,3500,0.09936758260277097
GALowPop,3500,0.10014296796201072
GALowPop,3500,0.10031868358509251
GALowPop,4000,0.08607635194925123
GALowPop,4000,0.09553175682173207
GALowPop,4000,0.09643314498650607
GALowPop,4000,0.09735795340779103
GALowPop,4000,0.0988488526239453
GALowPop,4000,0.10074687257276864
GALowPop,4000,0.10127100158784373
GALowPop,4000,0.10136131523188553
GALowPop,4000,0.10165051903474948
GALowPop,4000,0.1030149410171746
GALowPop,4500,0.0903203890952264
GALowPop,4500,0.09633278352725469
GALowPop,4500,0.09861775999078189
GALowPop,4500,0.09893557165004875
GALowPop,4500,0.09934934111490229
GALowPop,4500,0.1005273980113432
GALowPop,4500,0.10348140561125696
GALowPop,4500,0.10505199171481197
GALowPop,4500,0.10561024103592347
GALowPop,4500,0.10612658337613247
GALowPop,5000,0.08929546400207881
GALowPop,5000,0.09018225452136715
GALowPop,5000,0.09260043781906091
GALowPop,5000,0.09377640917472424
GALowPop,5000,0.0946805890233303
GALowPop,5000,0.09816940290480491
GALowPop,5000,0.0996743147946019
GALowPop,5000,0.10105784745283358
GALowPop,5000,0.10209697033041094
GALowPop,5000,0.10272968129980785
RHC,1,0.016836474412051827
RHC,1,0.0176017995465456
RHC,1,0.017956701590461352
RHC,1,0.018048758325661416
RHC,1,0.01810436631714399
RHC,1,0.01816551387209708
RHC,1,0.018180929962758493
RHC,1,0.01818101191990861
RHC,1,0.01819850274018464
RHC,1,0.01958558002468787
RHC,500,0.031785493291276605
RHC,500,0.03217292380209934
RHC,500,0.03233005567035432
RHC,500,0.03321817086689184
RHC,500,0.03325745439153718
RHC,500,0.03338510436565143
RHC,500,0.03379741094061512
RHC,500,0.03418995233033467
RHC,500,0.03493687117595674
RHC,500,0.03515887568979314
RHC,1000,0.03581217388131837
RHC,1000,0.03686288557994484
RHC,1000,0.038065383478949125
RHC,1000,0.038083914706030786
RHC,1000,0.03856494917726287
RHC,1000,0.03883273535082687
RHC,1000,0.03885926135502435
RHC,1000,0.039137250133871815
RHC,1000,0.03988857416378395
RHC,1000,0.04033350456386565
RHC,1500,0.042069843209334955
RHC,1500,0.042509871616195
RHC,1500,0.042993663921181556
RHC,1500,0.04305677093277608
RHC,1500,0.04316946133707425
RHC,1500,0.043651686205049084
RHC,1500,0.04386245972288977
RHC,1500,0.044253187249527405
RHC,1500,0.045911513389958004
RHC,1500,0.04699958158022105
RHC,2000,0.04221846333578029
RHC,2000,0.04326198359430545
RHC,2000,0.04472921273617025
RHC,2000,0.044766344172575814
RHC,2000,0.044815744950007265
RHC,2000,0.04489721213527155
RHC,2000,0.0452895326512754
RHC,2000,0.0453900607422716
RHC,2000,0.045700722670773915
RHC,2000,0.046907207060637314
RHC,2500,0.04428690786724646
RHC,2500,0.04638332790265088
RHC,2500,0.04702894655818608
RHC,2500,0.04711446222831597
RHC,2500,0.048398652858812
RHC,2500,0.04917831647285499
RHC,2500,0.049373540389458195
RHC,2500,0.049670853765953905
RHC,2500,0.050310516506822084
RHC,2500,0.05412509238009192
RHC,3000,0.046520611396142685
RHC,3000,0.04721940061548839
RHC,3000,0.04921852861426078
RHC,3000,0.05042942941533593
RHC,3000,0.051012403829090065
RHC,3000,0.052016766824567365
RHC,3000,0.052096071574110885
RHC,3000,0.05353314560543891
RHC,3000,0.05354506090630484
RHC,3000,0.053646399525395884
RHC,3500,0.04691238342667474
RHC,3500,0.047448744075755896
RHC,3500,0.0481726267998993
RHC,3500,0.05021983672868763
RHC,3500,0.050546018042728354
RHC,3500,0.0511616884813783
RHC,3500,0.05139224486341724
RHC,3500,0.05171669347766751
RHC,3500,0.056890189519677864
RHC,3500,0.05812334503639908
RHC,4000,0.04779782650546156
RHC,4000,0.048041701729664994
RHC,4000,0.04900769939159046
RHC,4000,0.05007631643348001
RHC,4000,0.05035678292032694
RHC,4000,0.05235010240695968
RHC,4000,0.05247782843802374
RHC,4000,0.05381620102598618
RHC,4000,0.05498825196569541
RHC,4000,0.05539127966102489
RHC,4500,0.048790212149524476
RHC,4500,0.05062766014974305
RHC,4500,0.05105316461707789
RHC,4500,0.051304479161647376
RHC,4500,0.05280962530241358
RHC,4500,0.05487154379579874
RHC,4500,0.055843507089429846
RHC,4500,0.056205269434619655
RHC,4500,0.0567251613819028
RHC,4500,0.05844935774469393
RHC,5000,0.048715637899941884
RHC,5000,0.05038584833191112
RHC,5000,0.051297374948666936
RHC,5000,0.051834751544636376
RHC,5000,0.05215868953529294
RHC,5000,0.052345422443014454
RHC,5000,0.053161656474056754
RHC,5000,0.057071766192729495
RHC,5000,0.05822894814667183
RHC,5000,0.06080792240823494
SA55,1,0.01881084274147646
SA55,1,0.018829052915959894
SA55,1,0.01922335656844494
SA55,1,0.019346810134933785
SA55,1,0.01993876560795747
SA55,1,0.019965398392056306
SA55,1,0.02002403611392956
SA55,1,0.02009935174464716
SA55,1,0.020676868563966104
SA55,1,0.021161688176231083
SA55,500,0.031501819375474
SA55,500,0.03244842861242702
SA55,500,0.0325309726073154
SA55,500,0.03311450022840082
SA55,500,0.03327884776974195
SA55,500,0.033322185146085724
SA55,500,0.033365391341153315
SA55,500,0.034640092243389445
SA55,500,0.03493442613207887
SA55,500,0.03694887359159869
SA55,1000,0.038191842450972846
SA55,1000,0.03970969494858492
SA55,1000,0.040106861020333666
SA55,1000,0.040315638055501694
SA55,1000,0.041479888510368525
SA55,1000,0.041555334965252586
SA55,1000,0.04215470402654116
SA55,1000,0.04218372897285265
SA55,1000,0.04351376400233433
SA55,1000,0.04425852274417247
SA55,1500,0.04189067619056902
SA55,1500,0.043250611630613264
SA55,1500,0.04377575273456835
SA55,1500,0.045087160664945884
SA55,1500,0.04528429943570077
SA55,1500,0.04548988854258545
SA55,1500,0.045981482286255135
SA55,1500,0.04631506671787252
SA55,1500,0.0464723282704248
SA55,1500,0.0482075122226942
SA55,2000,0.04597005638603357
SA55,2000,0.04647427432723045
SA55,2000,0.046668120943780575
SA55,2000,0.0473737915080974
SA55,2000,0.04768631767792209
SA55,2000,0.04803536540851034
SA55,2000,0.04866254316901043
SA55,2000,0.04904326621726234
SA55,2000,0.04905198599487186
SA55,2000,0.04967994911462596
SA55,2500,0.04774773228539506
SA55,2500,0.04864481914617587
SA55,2500,0.048699871845520395
SA55,2500,0.04939633581031766
SA55,2500,0.04945134187431587
SA55,2500,0.04965136191569682
SA55,2500,0.0502398848835747
SA55,2500,0.052092027360846845
SA55,2500,0.0522479360166032
SA55,2500,0.057694562477475245
SA55,3000,0.04767289818460442
SA55,3000,0.04970451500486937
SA55,3000,0.049724316517894496
SA55,3000,0.05061490818901745
SA55,3000,0.052106193836926606
SA55,3000,0.05238988149702249
SA55,3000,0.052775255134739546
SA55,3000,0.053244740881075454
SA55,3000,0.05489222294444847
SA55,3000,0.05955368669170598
SA55,3500,0.046607973228913656
SA55,3500,0.047148842306205634
SA55,3500,0.04985497938699672
SA55,3500,0.05533507654141286
SA55,3500,0.05584601595046641
SA55,3500,0.05612738680734689
SA55,3500,0.056290728692780206
SA55,3500,0.056379959844067254
SA55,3500,0.05716584525817509
SA55,3500,0.0574535321910491
SA55,4000,0.04902301549828308
SA55,4000,0.05135463354790717
SA55,4000,0.051914050770248445
SA55,4000,0.05288336151876401
SA55,4000,0.05328806061603971
SA55,4000,0.05385506497868388
SA55,4000,0.05468256421079151
SA55,4000,0.05562168183116687
SA55,4000,0.056255017957081196
SA55,4000,0.05832918473695113
SA55,4500,0.054618245124707844
SA55,4500,0.05570767016424792
SA55,4500,0.05589740000756143
SA55,4500,0.05605034947909003
SA55,4500,0.05619803484873529
SA55,4500,0.057504506068185905
SA55,4500,0.05851681755914556
SA55,4500,0.058714027343670525
SA55,4500,0.06031273922984159
SA55,4500,0.06152469497970095
SA55,5000,0.05267605097184348
SA55,5000,0.05422707244602145
SA55,5000,0.055408428103437254
SA55,5000,0.055536956145069
SA55,5000,0.056519832229041715
SA55,5000,0.05664257229197735
SA55,5000,0.05821219488897641
SA55,5000,0.058777036871137577
SA55,5000,0.060829341770391496
SA55,5000,0.06483525508579376
SA75,1,0.017244754713658907
SA75,1,0.01743154802338562
SA75,1,0.017903270696435075
SA75,1,0.01794024690414596
SA75,1,0.018326693958413524
SA75,1,0.018641880856325795
SA75,1,0.018900870292036027
SA75,1,0.019063418983954385
SA75,1,0.01942121275666301
SA75,1,0.01964284665203577
SA75,500,0.02920022844963347
SA75,500,0.029342237853696662
SA75,500,0.030125338593945603
SA75,500,0.030454037462823512
SA75,500,0.030672648064225646
SA75,500,0.030833558516521996
SA75,500,0.03105844554074104
SA75,500,0.031115014692071712
