1.715
2.865
3.945
4.835
5.78
6.47
7.715
8.74
9.245
10.175
12.71
26.745
65.355
85.0
89.005
91.005
91.01
90.195
90.61
90.605
90.615
89.415
89.82
90.62
89.825
90.625

Problem: four_peaks
Algorithm: GA
Time Elapse: 140.0
Optimal Value: 93.0
Total function call: 2923
