1108.868869570022
1115.7759205217233
1115.7759205217233
1115.7759205217233
1115.7759205217233
1115.7759205217233
1115.7759205217233
1115.7759205217233
1115.7759205217233
1136.1883708082069
1136.1883708082069

Problem: knapsack
Algorithm: RHC
Time Elapse: 1.0
Optimal Value: 1136.1883708082069
