1.515
2.675
3.875
5.4
9.415
28.705
57.035
66.375
68.23
68.085
68.08
68.44
68.1
68.345
68.065
68.525
68.315
68.45
67.61
68.415
68.42
68.575
68.265
68.81
68.485
68.925

Problem: four_peaks
Algorithm: GA
Time Elapse: 156.0
Optimal Value: 71.0
Total function call: 2932
