count_ones,SA,80,500,6,75.0,52.0
count_ones,SA,40,500,2,40.0,70.0
count_ones,SA,80,500,8,72.0,54.0
count_ones,SA,60,500,3,59.0,79.0
count_ones,SA,40,500,6,40.0,60.0
count_ones,SA,150,500,0,131.0,81.0
count_ones,SA,60,500,6,59.0,96.0
count_ones,SA,20,500,6,20.0,79.0
count_ones,SA,60,500,8,59.0,73.0
count_ones,SA,40,500,1,39.0,15.0
count_ones,SA,80,500,1,76.0,106.0
count_ones,SA,1000,500,9,608.0,12.0
count_ones,SA,40,500,8,39.0,68.0
count_ones,SA,20,500,1,20.0,78.0
count_ones,SA,60,500,0,59.0,101.0
count_ones,SA,20,500,8,20.0,71.0
count_ones,SA,40,500,0,40.0,29.0
count_ones,SA,100,500,5,91.0,105.0
count_ones,SA,100,500,3,91.0,98.0
count_ones,SA,60,500,5,59.0,106.0
count_ones,SA,20,500,7,20.0,96.0
count_ones,SA,20,500,5,20.0,22.0
count_ones,SA,1000,500,8,581.0,9.0
count_ones,SA,40,500,5,40.0,100.0
count_ones,SA,60,500,7,57.0,81.0
count_ones,SA,1000,500,7,588.0,16.0
count_ones,SA,20,500,9,20.0,67.0
count_ones,SA,150,500,6,125.0,101.0
count_ones,SA,200,500,2,165.0,108.0
count_ones,SA,60,500,2,60.0,17.0
count_ones,SA,80,500,3,76.0,208.0
count_ones,SA,20,500,2,20.0,209.0
count_ones,SA,500,500,4,322.0,211.0
count_ones,SA,40,500,4,40.0,213.0
count_ones,SA,500,500,0,312.0,214.0
count_ones,SA,300,500,8,223.0,214.0
count_ones,SA,300,500,5,206.0,210.0
count_ones,SA,300,500,7,226.0,210.0
count_ones,SA,60,500,1,59.0,215.0
count_ones,SA,40,500,9,40.0,215.0
count_ones,SA,300,500,9,222.0,216.0
count_ones,SA,1000,500,2,594.0,210.0
count_ones,SA,100,500,2,99.0,218.0
count_ones,SA,300,500,2,218.0,219.0
count_ones,SA,150,500,2,126.0,218.0
count_ones,SA,200,500,6,168.0,221.0
count_ones,SA,200,500,1,158.0,220.0
count_ones,SA,80,500,4,77.0,223.0
count_ones,SA,60,500,4,58.0,225.0
count_ones,SA,20,500,3,20.0,225.0
count_ones,SA,40,500,3,39.0,236.0
count_ones,SA,20,500,4,20.0,236.0
count_ones,SA,80,500,9,74.0,237.0
count_ones,SA,100,500,6,92.0,238.0
count_ones,SA,80,500,0,74.0,238.0
count_ones,SA,40,500,7,39.0,242.0
count_ones,SA,100,500,7,95.0,243.0
count_ones,SA,20,500,0,20.0,246.0
count_ones,SA,100,500,0,86.0,245.0
count_ones,SA,100,500,9,89.0,246.0
count_ones,SA,80,500,2,78.0,244.0
count_ones,SA,80,500,7,76.0,249.0
count_ones,SA,80,500,5,77.0,249.0
count_ones,SA,100,500,8,89.0,246.0
count_ones,SA,150,500,1,135.0,258.0
count_ones,SA,100,500,4,97.0,248.0
count_ones,SA,100,500,1,90.0,247.0
count_ones,SA,200,500,9,165.0,270.0
count_ones,SA,200,500,3,154.0,299.0
count_ones,SA,500,500,8,317.0,323.0
count_ones,SA,1000,500,3,614.0,319.0
count_ones,SA,300,500,0,236.0,348.0
count_ones,GA,20,500,9,17.0,167.0
count_ones,SA,200,500,5,165.0,372.0
count_ones,GA,20,500,2,16.0,302.0
count_ones,SA,60,500,9,59.0,433.0
count_ones,SA,200,500,0,156.0,454.0
count_ones,SA,200,500,4,158.0,480.0
count_ones,SA,300,500,3,221.0,483.0
count_ones,SA,1000,500,6,602.0,374.0
count_ones,SA,500,500,2,328.0,497.0
count_ones,SA,500,500,6,331.0,500.0
count_ones,SA,150,500,4,133.0,519.0
count_ones,SA,500,500,5,317.0,523.0
count_ones,SA,150,500,7,130.0,527.0
count_ones,SA,1000,500,4,575.0,466.0
count_ones,SA,150,500,3,132.0,539.0
count_ones,SA,200,500,8,158.0,551.0
count_ones,SA,150,500,5,129.0,553.0
count_ones,SA,1000,500,0,626.0,551.0
count_ones,SA,500,500,1,338.0,560.0
count_ones,SA,500,500,7,306.0,563.0
count_ones,SA,300,500,4,215.0,567.0
count_ones,SA,200,500,7,159.0,575.0
count_ones,SA,500,500,9,331.0,578.0
count_ones,SA,300,500,6,216.0,613.0
count_ones,SA,300,500,1,219.0,612.0
count_ones,RHC,20,500,5,20.0,2.0
count_ones,SA,1000,500,5,569.0,552.0
count_ones,RHC,20,500,7,20.0,2.0
count_ones,SA,500,500,3,334.0,610.0
count_ones,SA,1000,500,1,575.0,601.0
count_ones,SA,150,500,8,123.0,604.0
count_ones,SA,150,500,9,128.0,604.0
count_ones,RHC,20,500,8,20.0,2.0
count_ones,RHC,20,500,9,20.0,1.0
count_ones,RHC,40,500,0,40.0,1.0
count_ones,RHC,40,500,1,40.0,1.0
count_ones,RHC,40,500,2,40.0,1.0
count_ones,RHC,40,500,3,40.0,2.0
count_ones,RHC,40,500,4,40.0,1.0
count_ones,RHC,40,500,5,40.0,1.0
count_ones,RHC,40,500,6,40.0,1.0
count_ones,RHC,20,500,3,20.0,2.0
count_ones,RHC,40,500,7,40.0,2.0
count_ones,RHC,20,500,2,20.0,2.0
count_ones,RHC,40,500,8,40.0,2.0
count_ones,RHC,20,500,1,20.0,1.0
count_ones,RHC,20,500,6,20.0,36.0
count_ones,RHC,20,500,4,20.0,37.0
count_ones,RHC,20,500,0,20.0,2.0
count_ones,RHC,40,500,9,40.0,1.0
count_ones,RHC,60,500,0,60.0,2.0
count_ones,RHC,60,500,2,60.0,1.0
count_ones,RHC,60,500,4,59.0,1.0
count_ones,RHC,60,500,5,60.0,1.0
count_ones,RHC,60,500,3,60.0,10.0
count_ones,RHC,60,500,1,59.0,2.0
count_ones,RHC,60,500,6,60.0,1.0
count_ones,RHC,60,500,7,59.0,1.0
count_ones,RHC,60,500,8,60.0,1.0
count_ones,RHC,60,500,9,60.0,1.0
count_ones,RHC,80,500,0,78.0,1.0
count_ones,RHC,80,500,1,78.0,1.0
count_ones,RHC,80,500,2,77.0,2.0
count_ones,RHC,80,500,3,79.0,2.0
count_ones,RHC,80,500,4,77.0,1.0
count_ones,RHC,80,500,5,79.0,1.0
count_ones,RHC,80,500,6,78.0,1.0
count_ones,RHC,80,500,7,80.0,1.0
count_ones,RHC,80,500,8,76.0,1.0
count_ones,RHC,80,500,9,78.0,1.0
count_ones,RHC,100,500,1,96.0,1.0
count_ones,RHC,100,500,2,96.0,1.0
count_ones,RHC,100,500,3,96.0,1.0
count_ones,RHC,150,500,5,133.0,3.0
count_ones,RHC,150,500,7,134.0,3.0
count_ones,RHC,100,500,8,97.0,2.0
count_ones,RHC,100,500,0,99.0,2.0
count_ones,RHC,150,500,6,138.0,3.0
count_ones,RHC,200,500,4,172.0,3.0
count_ones,GA,20,500,3,18.0,904.0
count_ones,GA,20,500,0,17.0,754.0
count_ones,RHC,200,500,3,169.0,141.0
count_ones,RHC,500,500,0,361.0,66.0
count_ones,RHC,300,500,5,248.0,1.0
count_ones,RHC,300,500,3,241.0,1.0
count_ones,RHC,200,500,9,176.0,2.0
count_ones,RHC,300,500,6,240.0,2.0
count_ones,RHC,200,500,6,169.0,1.0
count_ones,RHC,500,500,3,365.0,2.0
count_ones,RHC,300,500,1,233.0,2.0
count_ones,RHC,500,500,6,343.0,2.0
count_ones,RHC,200,500,8,173.0,2.0
count_ones,RHC,500,500,2,352.0,3.0
count_ones,RHC,1000,500,8,627.0,3.0
count_ones,RHC,1000,500,0,616.0,3.0
count_ones,RHC,1000,500,1,611.0,3.0
count_ones,RHC,1000,500,5,581.0,3.0
count_ones,RHC,500,500,4,348.0,2.0
count_ones,RHC,1000,500,9,605.0,3.0
count_ones,RHC,150,500,2,138.0,389.0
count_ones,RHC,200,500,0,172.0,398.0
count_ones,RHC,150,500,3,134.0,407.0
count_ones,RHC,100,500,6,98.0,1042.0
count_ones,GA,20,500,5,17.0,1903.0
count_ones,RHC,500,500,5,352.0,2.0
count_ones,RHC,150,500,0,130.0,1073.0
count_ones,RHC,300,500,4,222.0,708.0
count_ones,RHC,500,500,7,361.0,732.0
count_ones,RHC,300,500,7,243.0,736.0
count_ones,RHC,150,500,4,141.0,1110.0
count_ones,RHC,1000,500,7,649.0,3.0
count_ones,GA,20,500,1,17.0,2034.0
count_ones,RHC,300,500,9,223.0,1.0
count_ones,RHC,1000,500,3,602.0,4.0
count_ones,RHC,300,500,2,230.0,2.0
count_ones,RHC,500,500,8,360.0,2.0
count_ones,RHC,300,500,0,231.0,2.0
count_ones,RHC,100,500,5,91.0,1179.0
count_ones,RHC,150,500,9,135.0,1178.0
count_ones,RHC,100,500,7,97.0,1174.0
count_ones,RHC,100,500,4,96.0,1189.0
count_ones,GA,20,500,4,18.0,2136.0
count_ones,RHC,200,500,5,175.0,646.0
count_ones,RHC,500,500,9,359.0,4.0
count_ones,RHC,300,500,8,237.0,2.0
count_ones,RHC,200,500,1,173.0,671.0
count_ones,RHC,200,500,2,175.0,694.0
count_ones,RHC,1000,500,6,618.0,18.0
count_ones,RHC,200,500,7,169.0,2.0
count_ones,RHC,150,500,8,132.0,2.0
count_ones,RHC,1000,500,4,608.0,25.0
count_ones,RHC,100,500,9,94.0,1335.0
count_ones,RHC,150,500,1,134.0,733.0
count_ones,RHC,500,500,1,369.0,3.0
count_ones,RHC,1000,500,2,584.0,4.0
count_ones,GA,20,500,7,18.0,2433.0
count_ones,GA,60,500,7,41.0,2146.0
count_ones,GA,20,500,8,18.0,2718.0
count_ones,GA,40,500,4,29.0,2674.0
count_ones,GA,20,500,6,19.0,3246.0
count_ones,GA,80,500,4,51.0,3082.0
count_ones,GA,40,500,7,33.0,3333.0
count_ones,GA,40,500,6,28.0,3646.0
count_ones,GA,40,500,9,28.0,3554.0
count_ones,GA,60,500,3,37.0,3636.0
count_ones,GA,100,500,4,51.0,3659.0
count_ones,GA,60,500,0,38.0,2852.0
count_ones,GA,60,500,2,39.0,3483.0
count_ones,GA,40,500,5,29.0,3103.0
count_ones,GA,100,500,3,65.0,3377.0
count_ones,GA,200,500,5,105.0,3217.0
count_ones,GA,40,500,3,27.0,4139.0
count_ones,GA,80,500,8,55.0,3134.0
count_ones,GA,80,500,9,47.0,4891.0
count_ones,GA,40,500,2,32.0,4885.0
count_ones,GA,40,500,8,26.0,5427.0
count_ones,GA,60,500,5,36.0,5538.0
count_ones,GA,40,500,0,35.0,5593.0
count_ones,GA,60,500,1,38.0,5745.0
count_ones,GA,80,500,3,50.0,5764.0
count_ones,GA,40,500,1,26.0,5735.0
count_ones,GA,80,500,2,52.0,4935.0
count_ones,GA,60,500,9,43.0,4844.0
count_ones,GA,60,500,6,40.0,5729.0
count_ones,GA,100,500,6,58.0,5700.0
count_ones,GA,60,500,8,34.0,5923.0
count_ones,GA,100,500,8,63.0,5836.0
count_ones,GA,100,500,5,63.0,6183.0
count_ones,GA,60,500,4,37.0,6408.0
count_ones,GA,80,500,1,49.0,6243.0
count_ones,GA,80,500,6,53.0,6276.0
count_ones,GA,100,500,0,59.0,6340.0
count_ones,GA,150,500,8,86.0,6661.0
count_ones,GA,200,500,1,105.0,6626.0
count_ones,GA,80,500,7,50.0,6584.0
count_ones,GA,80,500,0,51.0,6577.0
count_ones,GA,200,500,8,113.0,6902.0
count_ones,GA,200,500,7,127.0,6914.0
count_ones,GA,100,500,9,57.0,6846.0
count_ones,GA,100,500,7,58.0,6907.0
count_ones,GA,80,500,5,54.0,6829.0
count_ones,GA,150,500,0,81.0,7171.0
count_ones,GA,100,500,1,61.0,7677.0
count_ones,GA,100,500,2,63.0,7603.0
count_ones,GA,300,500,2,157.0,7926.0
count_ones,GA,150,500,1,91.0,7808.0
count_ones,GA,150,500,9,89.0,7949.0
count_ones,GA,200,500,3,121.0,8348.0
count_ones,GA,150,500,6,83.0,8137.0
count_ones,GA,200,500,6,112.0,8795.0
count_ones,GA,150,500,5,84.0,8672.0
count_ones,GA,150,500,3,97.0,9288.0
count_ones,GA,200,500,2,111.0,9546.0
count_ones,GA,150,500,2,87.0,9613.0
count_ones,GA,150,500,4,91.0,9905.0
count_ones,GA,200,500,4,94.0,10153.0
count_ones,GA,200,500,0,98.0,10102.0
count_ones,GA,300,500,9,158.0,9765.0
count_ones,GA,150,500,7,87.0,10294.0
count_ones,GA,300,500,5,166.0,11322.0
count_ones,MIMIC,20,500,1,20.0,10378.0
count_ones,GA,200,500,9,117.0,12188.0
count_ones,GA,300,500,1,160.0,12196.0
count_ones,GA,300,500,8,146.0,11715.0
count_ones,GA,300,500,6,156.0,12038.0
count_ones,MIMIC,20,500,9,20.0,11999.0
count_ones,MIMIC,20,500,8,20.0,11738.0
count_ones,GA,300,500,0,162.0,13159.0
count_ones,MIMIC,20,500,6,20.0,11989.0
count_ones,MIMIC,20,500,3,20.0,11756.0
count_ones,MIMIC,20,500,7,20.0,11580.0
count_ones,GA,500,500,0,275.0,13475.0
count_ones,MIMIC,20,500,2,20.0,12473.0
count_ones,GA,300,500,7,159.0,13981.0
count_ones,MIMIC,20,500,5,20.0,12616.0
count_ones,MIMIC,20,500,4,20.0,12727.0
count_ones,GA,300,500,4,165.0,14349.0
count_ones,MIMIC,20,500,0,20.0,12804.0
count_ones,GA,300,500,3,178.0,14808.0
count_ones,GA,500,500,3,273.0,15183.0
count_ones,GA,500,500,1,276.0,16145.0
count_ones,GA,500,500,9,271.0,16179.0
count_ones,GA,500,500,5,245.0,16181.0
count_ones,GA,500,500,4,254.0,16931.0
count_ones,GA,500,500,6,246.0,16960.0
count_ones,GA,1000,500,3,526.0,17108.0
count_ones,GA,500,500,2,259.0,17113.0
count_ones,MIMIC,40,500,8,40.0,16479.0
count_ones,GA,500,500,7,259.0,18740.0
count_ones,MIMIC,40,500,6,40.0,17405.0
count_ones,MIMIC,40,500,3,40.0,17563.0
count_ones,GA,500,500,8,261.0,19480.0
count_ones,MIMIC,40,500,9,40.0,18720.0
count_ones,MIMIC,40,500,0,40.0,18753.0
count_ones,MIMIC,40,500,1,40.0,18773.0
count_ones,GA,1000,500,8,499.0,21866.0
count_ones,GA,1000,500,1,538.0,21979.0
count_ones,MIMIC,40,500,7,40.0,21156.0
count_ones,MIMIC,40,500,5,40.0,21201.0
count_ones,GA,1000,500,7,530.0,22605.0
count_ones,GA,1000,500,6,486.0,22685.0
count_ones,GA,1000,500,2,522.0,22773.0
count_ones,MIMIC,40,500,2,40.0,21133.0
count_ones,GA,1000,500,9,494.0,23147.0
count_ones,MIMIC,40,500,4,40.0,21550.0
count_ones,GA,1000,500,5,523.0,23256.0
count_ones,GA,1000,500,0,505.0,24367.0
count_ones,GA,1000,500,4,510.0,24800.0
count_ones,MIMIC,60,500,4,60.0,25169.0
count_ones,MIMIC,60,500,7,60.0,25177.0
count_ones,MIMIC,60,500,3,60.0,25711.0
count_ones,MIMIC,60,500,6,60.0,26086.0
count_ones,MIMIC,60,500,8,60.0,26458.0
count_ones,MIMIC,60,500,1,60.0,26450.0
count_ones,MIMIC,60,500,2,60.0,26875.0
count_ones,MIMIC,60,500,0,60.0,27366.0
count_ones,MIMIC,60,500,9,60.0,27414.0
count_ones,MIMIC,60,500,5,60.0,27709.0
count_ones,MIMIC,80,500,7,80.0,30332.0
count_ones,MIMIC,80,500,1,80.0,31059.0
count_ones,MIMIC,80,500,9,80.0,31665.0
count_ones,MIMIC,80,500,5,80.0,32081.0
count_ones,MIMIC,80,500,0,79.0,32081.0
count_ones,MIMIC,80,500,4,80.0,32193.0
count_ones,MIMIC,80,500,8,80.0,32754.0
count_ones,MIMIC,80,500,3,80.0,33101.0
count_ones,MIMIC,80,500,2,80.0,33919.0
count_ones,MIMIC,80,500,6,80.0,34422.0
count_ones,MIMIC,100,500,7,100.0,35953.0
count_ones,MIMIC,100,500,6,100.0,37514.0
count_ones,MIMIC,100,500,9,100.0,37586.0
count_ones,MIMIC,100,500,1,100.0,38650.0
count_ones,MIMIC,100,500,5,100.0,39376.0
count_ones,MIMIC,100,500,2,100.0,40715.0
count_ones,MIMIC,100,500,3,100.0,40887.0
count_ones,MIMIC,100,500,0,100.0,41053.0
count_ones,MIMIC,100,500,8,100.0,41973.0
count_ones,MIMIC,100,500,4,100.0,42246.0
count_ones,MIMIC,150,500,7,150.0,58306.0
count_ones,MIMIC,150,500,8,150.0,58832.0
count_ones,MIMIC,150,500,9,150.0,58819.0
count_ones,MIMIC,150,500,1,150.0,59605.0
count_ones,MIMIC,150,500,4,150.0,61098.0
