4.0
6.0
9.0
11.0
112.0
114.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0
115.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 31677.0
Optimal Value: 117.0
Total function call: 5401
