4.0
6.0
47.0
48.0
49.0
49.0
49.0
49.0
49.0
49.0
49.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 4307.0
Optimal Value: 50.0
Total function call: 2401
