4.0
7.0
9.0
9.0
9.0
9.0
10.0
10.0
10.0
10.0
10.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 14600.0
Optimal Value: 12.0
Total function call: 2401
