1.575
4.15
10.98
26.135
43.015
47.965
47.715
47.905
47.63
47.025
47.665
48.1
47.575
47.435
48.29
48.515
48.725
48.33
48.275
48.535
49.055
48.675
49.015
48.72
48.575
49.02

Problem: four_peaks
Algorithm: GA
Time Elapse: 19.0
Optimal Value: 54.0
Total function call: 2931
