4.0
6.0
8.0
9.0
9.0
89.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0
90.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 26220.0
Optimal Value: 93.0
Total function call: 5401
