245.51516821200062
292.23579372890526
326.4970667905638
367.96065933499204
401.56348952430136
420.29886416768306
433.0437373611582
439.30697284496773
446.12846895722225
451.66546194706075
453.8468594257813

Problem: knapsack
Algorithm: MIMIC
Time Elapse: 2266.0
Optimal Value: 462.0662546931422
