608.9941676717356
690.8847687626635
753.9827901052511
814.7219725929472
873.9469518072705
924.5547740413849
973.7796358995063
1013.2735774844921
1056.1512039327336
1095.1808543718369
1127.6506547305805
1140.7603592285723
1151.9600338072328
1152.0475742415658
1168.3376648958304
1168.3376648958304
1168.3376648958304
1168.3376648958304
1168.3376648958304
1168.3376648958304
1168.3376648958304
1168.3376648958304
1168.3376648958304
1168.3376648958304
1168.3376648958304
1168.3376648958304

Problem: knapsack
Algorithm: MIMIC
Time Elapse: 17120.0
Optimal Value: 1168.3376648958304
