1.575
2.96
4.05
4.93
7.695
19.805
51.62
64.975
66.79
67.395
67.4
67.695
67.7
68.01
67.405
67.39
67.7
67.395
67.11
68.04
67.455
67.215
67.855
67.365
68.4
68.04

Problem: four_peaks
Algorithm: GA
Time Elapse: 171.0
Optimal Value: 72.0
Total function call: 2936
