4.0
6.0
8.0
9.0
10.0
90.0
90.0
90.0
92.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 22268.0
Optimal Value: 96.0
Total function call: 5401
