4.0
6.0
8.0
10.0
14.0
15.0
16.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
18.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0
19.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 18681.0
Optimal Value: 20.0
Total function call: 5401
