1217.1148919096859
1330.4024663642488
1443.457657635928
1551.5858081843976
1648.5236547373831
1733.5042173296151
1828.1380001622242
1891.3725615815579
1977.753480472852
2041.1161063513168
2106.215414452429
2163.398183317368
2200.6901718745853
2249.810543167674
2288.9048004910464
2311.729008058507
2336.403704363093
2351.3723547853647
2363.551915877175
2378.6896670625183
2388.500499875996
2399.244752103009
2406.0588760651567
2412.1953450481583
2416.978713991141
2421.529420293136

Problem: knapsack
Algorithm: MIMIC
Time Elapse: 36061.0
Optimal Value: 2436.3201196841655
