4.0
7.0
8.0
10.0
12.0
93.0
95.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0
96.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 28650.0
Optimal Value: 96.0
Total function call: 5401
