4.0
25.0
26.0
28.0
28.0
28.0
28.0
28.0
28.0
28.0
28.0
28.0
28.0
28.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
32.0
32.0
32.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 601.0
Optimal Value: 32.0
Total function call: 5401
