1066.5479060181153
1071.8926071230558
1100.9741431862121
1100.9741431862121
1100.9741431862121
1100.9741431862121
1100.9741431862121
1114.4672067303638
1114.4672067303638
1126.4855423573076
1126.4855423573076

Problem: knapsack
Algorithm: RHC
Time Elapse: 1.0
Optimal Value: 1126.4855423573076
