1.63
3.61
6.25
16.12
62.775
105.22
113.88
115.97
115.965
115.98
114.95
115.98
115.47
115.985
114.935
113.915
114.935
115.97
115.925
115.95
115.965
115.97
115.47
115.97
115.455
115.485

Problem: four_peaks
Algorithm: GA
Time Elapse: 224.0
Optimal Value: 116.0
Total function call: 2922
