4.0
6.0
8.0
10.0
69.0
70.0
70.0
70.0
70.0
70.0
70.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 6680.0
Optimal Value: 72.0
Total function call: 2401
