3.0
6.0
7.0
9.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 10193.0
Optimal Value: 14.0
Total function call: 2401
