4.0
6.0
8.0
71.0
78.0
78.0
78.0
81.0
83.0
83.0
83.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 7652.0
Optimal Value: 83.0
Total function call: 2401
