1.625
3.29
4.355
5.805
6.7
7.115
7.68
8.825
13.295
40.2
90.725
108.97
111.51
111.995
111.995
111.465
111.48
111.495
112.0
112.0
110.515
110.03
112.03
112.02
112.025
112.03

Problem: four_peaks
Algorithm: GA
Time Elapse: 554.0
Optimal Value: 113.0
Total function call: 2925
