4.0
6.0
8.0
11.0
11.0
12.0
15.0
16.0
16.0
16.0
16.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 20617.0
Optimal Value: 16.0
Total function call: 2401
