4.0
6.0
8.0
12.0
92.0
94.0
95.0
97.0
97.0
97.0
97.0
97.0
99.0
99.0
99.0
99.0
99.0
99.0
99.0
99.0
99.0
99.0
99.0
99.0
99.0
100.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 27730.0
Optimal Value: 101.0
Total function call: 5401
