1.8
3.32
4.335
5.35
6.06
6.86
7.235
7.43
7.75
8.105
8.33
8.465
8.64
8.775
8.885
9.295
9.69
10.11
10.58
10.88
11.48
12.195
12.835
13.91
14.705
15.655

Problem: four_peaks
Algorithm: GA
Time Elapse: 28.0
Optimal Value: 97.0
Total function call: 2928
