SA	215.0	3458.0	5.854	1.368	0.091	10
RHC	223.0	3450.0	6.071	1.483	0.202	10
SA	1068.0	2605.0	29.077	2.124	0.030	20
RHC	1280.0	2393.0	34.849	2.477	0.061	20
SA	154.0	3519.0	4.193	4.642	0.070	50
RHC	1229.0	2444.0	33.460	5.324	0.038	50
RHC	1306.0	2367.0	35.557	8.422	0.038	100
SA	111.0	3562.0	3.022	8.435	0.051	100
GA	1251.0	2422.0	34.059	18.649	0.023	10
RHC	1566.0	2107.0	42.635	27.800	0.036	500
SA	1609.0	2064.0	43.806	30.049	0.038	500
GA	1011.0	2662.0	27.525	32.872	0.071	20
RHC	1578.0	2095.0	42.962	50.386	0.035	1000
SA	1566.0	2107.0	42.635	50.819	0.036	1000
GA	1426.0	2247.0	38.824	69.327	0.022	50
RHC	1593.0	2080.0	43.371	80.601	0.021	2000
SA	1619.0	2054.0	44.078	81.010	0.020	2000
GA	1609.0	2064.0	43.806	115.650	0.020	100
RHC	1657.0	2016.0	45.113	134.639	0.013	5000
SA	1643.0	2030.0	44.732	136.619	0.015	5000
GA	1617.0	2056.0	44.024	438.208	0.015	500
GA	1617.0	2056.0	44.024	790.974	0.014	1000
GA	1342.0	2331.0	36.537	1362.246	0.013	2000
GA	1617.0	2056.0	44.024	2380.283	0.016	5000
