4.0
25.0
26.0
27.0
27.0
28.0
28.0
28.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0
29.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 3122.0
Optimal Value: 31.0
Total function call: 5401
