4.0
6.0
9.0
48.0
52.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0
54.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 5313.0
Optimal Value: 54.0
Total function call: 5401
