4.0
7.0
11.0
70.0
72.0
75.0
77.0
81.0
81.0
81.0
81.0
81.0
81.0
81.0
81.0
81.0
81.0
81.0
81.0
83.0
83.0
83.0
83.0
83.0
83.0
83.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 10586.0
Optimal Value: 83.0
Total function call: 5401
