1.6
2.615
3.57
4.375
5.07
5.755
6.42
6.955
7.12
7.52
7.58
7.705
7.895
7.925
7.92
7.99
8.0
8.0
7.97
7.97
8.0
8.0
8.0
8.0
8.0
8.0

Problem: four_peaks
Algorithm: GA
Time Elapse: 12.0
Optimal Value: 8.0
Total function call: 2920
