3.0
5.0
6.0
11.0
46.0
49.0
49.0
49.0
49.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
51.0
51.0
51.0
51.0
51.0
51.0
51.0
51.0
51.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 8280.0
Optimal Value: 51.0
Total function call: 5401
