3.0
6.0
8.0
10.0
10.0
11.0
12.0
12.0
12.0
12.0
12.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 6980.0
Optimal Value: 15.0
Total function call: 2401
