1.535
3.02
4.57
6.195
6.91
7.66
8.255
8.63
9.02
8.98
9.005
9.235
9.31
9.31
9.465
9.54
9.745
9.895
10.12
10.22
10.355
10.715
10.745
10.89
11.035
11.375

Problem: four_peaks
Algorithm: GA
Time Elapse: 10.0
Optimal Value: 17.0
Total function call: 2920
