4.0
25.0
29.0
31.0
33.0
33.0
33.0
33.0
33.0
33.0
33.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 287.0
Optimal Value: 34.0
Total function call: 2401
