4.0
7.0
27.0
29.0
33.0
33.0
33.0
33.0
33.0
36.0
36.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 660.0
Optimal Value: 36.0
Total function call: 2401
