4.0
6.0
9.0
11.0
12.0
16.0
16.0
16.0
16.0
16.0
16.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 2201.0
Optimal Value: 17.0
Total function call: 2401
