1.895
5.865
13.805
23.04
25.69
26.74
26.665
26.685
26.935
26.85
27.085
27.23
27.52
27.345
27.315
27.26
27.295
27.635
27.51
27.46
27.56
27.535
27.695
27.34
27.74
27.5

Problem: four_peaks
Algorithm: GA
Time Elapse: 129.0
Optimal Value: 36.0
Total function call: 2927
