4.0
7.0
46.0
49.0
51.0
53.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
55.0
56.0
57.0
57.0
57.0
57.0
57.0
57.0
57.0
57.0
57.0
57.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 4420.0
Optimal Value: 57.0
Total function call: 5401
