1.705
3.29
4.37
5.305
6.08
6.76
7.365
7.79
8.12
8.32
8.62
8.75
8.865
8.87
8.94
8.965
8.98
8.96
8.96
8.96
8.935
8.95
8.965
8.97
8.995
8.98

Problem: four_peaks
Algorithm: GA
Time Elapse: 9.0
Optimal Value: 10.0
Total function call: 2922
