1.835
6.44
17.81
22.055
23.765
24.415
24.395
24.265
24.54
24.71
24.76
24.68
24.66
24.73
24.88
24.66
24.88
24.565
25.295
25.36
25.545
25.575
25.95
26.295
26.14
26.62

Problem: four_peaks
Algorithm: GA
Time Elapse: 112.0
Optimal Value: 35.0
Total function call: 2935
