4.0
6.0
10.0
14.0
20.0
95.0
97.0
98.0
99.0
102.0
102.0
102.0
102.0
102.0
102.0
102.0
102.0
102.0
102.0
102.0
102.0
102.0
102.0
102.0
102.0
106.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 27584.0
Optimal Value: 106.0
Total function call: 5401
