4.0
7.0
12.0
14.0
19.0
119.0
119.0
119.0
119.0
119.0
119.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 990.0
Optimal Value: 119.0
Total function call: 2401
