4.0
7.0
8.0
9.0
11.0
13.0
92.0
92.0
92.0
92.0
92.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 3771.0
Optimal Value: 94.0
Total function call: 2401
