4.0
6.0
8.0
9.0
9.0
10.0
11.0
17.0
18.0
18.0
18.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 19954.0
Optimal Value: 22.0
Total function call: 2401
