1.565
3.115
4.25
7.355
25.435
55.835
63.7
65.505
66.11
66.42
67.01
66.7
65.8
66.4
66.4
66.405
66.105
66.71
66.41
67.01
67.03
66.1
66.4
66.7
66.7
66.7

Problem: four_peaks
Algorithm: GA
Time Elapse: 18.0
Optimal Value: 67.0
Total function call: 2926
