4.0
6.0
9.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 13665.0
Optimal Value: 119.0
Total function call: 2401
