1.725
3.645
4.645
5.47
6.345
6.94
7.29
7.7
7.97
8.245
8.26
8.33
8.5
8.795
9.015
9.265
9.38
9.38
9.61
9.705
9.85
10.08
10.325
10.495
10.725
10.835

Problem: four_peaks
Algorithm: GA
Time Elapse: 119.0
Optimal Value: 14.0
Total function call: 2924
