3.0
7.0
10.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0
30.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 1053.0
Optimal Value: 30.0
Total function call: 2401
