4.0
5.0
6.0
8.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 15111.0
Optimal Value: 9.0
Total function call: 2401
