algorithm,iterations,time
SA95,900,16.0
SA95,900,166.0
SA95,900,17.0
SA95,900,18.0
SA95,900,19.0
SA95,900,19.0
SA95,900,28.0
SA95,900,9.0
SA95,900,9.0
SA95,1000,14.0
SA95,1000,15.0
SA95,1000,155.0
SA95,1000,159.0
SA95,1000,19.0
SA95,1000,21.0
SA95,1000,25.0
SA95,1000,32.0
SA95,1000,33.0
SA95,1000,52.0
SA95,2000,274.0
SA95,2000,328.0
SA95,2000,341.0
SA95,2000,362.0
SA95,2000,492.0
SA95,2000,64.0
SA95,2000,665.0
SA95,2000,750.0
SA95,2000,777.0
SA95,2000,824.0
SA95,2500,104.0
SA95,2500,342.0
SA95,2500,44.0
SA95,2500,467.0
SA95,2500,540.0
SA95,2500,560.0
SA95,2500,726.0
SA95,2500,763.0
SA95,2500,84.0
SA95,2500,925.0
MIMIC50,1,1146.0
MIMIC50,1,1315.0
MIMIC50,1,3087.0
MIMIC50,1,3189.0
MIMIC50,1,3756.0
MIMIC50,1,4009.0
MIMIC50,1,4101.0
MIMIC50,1,4464.0
MIMIC50,1,4816.0
MIMIC50,1,4864.0
MIMIC50,50,33421.0
MIMIC50,50,39814.0
MIMIC50,50,40419.0
MIMIC50,50,45139.0
MIMIC50,50,45755.0
MIMIC50,50,49863.0
MIMIC50,50,53653.0
MIMIC50,50,56265.0
MIMIC50,50,56297.0
MIMIC50,50,62266.0
MIMIC50,100,61105.0
MIMIC50,100,70406.0
MIMIC50,100,81170.0
MIMIC50,100,81324.0
MIMIC50,100,81594.0
MIMIC50,100,83503.0
MIMIC50,100,89320.0
MIMIC50,100,89532.0
MIMIC50,100,89823.0
MIMIC50,100,94924.0
MIMIC50,150,106349.0
MIMIC50,150,110302.0
MIMIC50,150,112759.0
MIMIC50,150,113373.0
MIMIC50,150,116863.0
MIMIC50,150,117971.0
MIMIC50,150,120212.0
MIMIC50,150,123678.0
MIMIC50,150,94940.0
MIMIC50,150,98767.0
MIMIC50,200,102770.0
MIMIC50,200,118613.0
MIMIC50,200,130686.0
MIMIC50,200,133057.0
MIMIC50,200,136061.0
MIMIC50,200,139280.0
MIMIC50,200,139713.0
MIMIC50,200,140121.0
MIMIC50,200,145226.0
MIMIC50,200,151234.0
MIMIC50,300,173497.0
MIMIC50,300,174732.0
MIMIC50,300,179893.0
MIMIC50,300,188218.0
MIMIC50,300,195183.0
MIMIC50,300,195425.0
MIMIC50,300,200096.0
MIMIC50,300,203014.0
MIMIC50,300,203020.0
MIMIC50,300,207237.0
