RHC	1219.0	2454.0	33.188	0.308	0.133	5
RHC	1219.0	2454.0	33.188	0.359	0.097	5
RHC	1219.0	2454.0	33.188	0.628	0.019	5
SA	1219.0	2454.0	33.188	1.828	0.041	5
SA	2440.0	1233.0	66.431	2.289	0.072	5
SA	2437.0	1236.0	66.349	2.289	0.100	5
RHC	2454.0	1219.0	66.812	2.785	0.081	10
RHC	2454.0	1219.0	66.812	3.087	0.097	10
RHC	2454.0	1219.0	66.812	3.155	0.160	10
SA	2454.0	1219.0	66.812	3.485	0.129	10
SA	2454.0	1219.0	66.812	4.689	0.079	10
SA	2454.0	1219.0	66.812	5.506	0.067	10
SA	2454.0	1219.0	66.812	7.372	0.313	20
RHC	2454.0	1219.0	66.812	8.074	0.015	20
RHC	2454.0	1219.0	66.812	8.952	0.139	20
RHC	2454.0	1219.0	66.812	9.244	0.154	20
SA	2454.0	1219.0	66.812	9.984	0.015	20
RHC	2454.0	1219.0	66.812	10.240	0.274	30
SA	2454.0	1219.0	66.812	10.774	0.079	30
SA	2454.0	1219.0	66.812	11.416	0.110	20
SA	2454.0	1219.0	66.812	12.899	0.033	30
SA	2454.0	1219.0	66.812	12.932	0.020	30
RHC	2454.0	1219.0	66.812	13.268	0.077	30
RHC	2454.0	1219.0	66.812	13.464	0.168	30
RHC	2454.0	1219.0	66.812	14.623	0.071	40
RHC	2454.0	1219.0	66.812	15.268	0.098	40
SA	2454.0	1219.0	66.812	15.752	0.136	40
SA	2454.0	1219.0	66.812	15.909	0.035	40
RHC	2454.0	1219.0	66.812	17.799	0.141	40
RHC	2454.0	1219.0	66.812	19.507	0.177	50
SA	2454.0	1219.0	66.812	19.658	0.105	40
SA	2454.0	1219.0	66.812	20.654	0.111	50
SA	2454.0	1219.0	66.812	20.611	0.091	50
RHC	2454.0	1219.0	66.812	21.179	0.025	50
SA	2454.0	1219.0	66.812	32.754	0.091	100
RHC	2454.0	1219.0	66.812	33.954	0.018	100
RHC	2454.0	1219.0	66.812	34.275	0.021	100
SA	2454.0	1219.0	66.812	36.438	0.040	100
GA	1520.0	2153.0	41.383	48.672	0.030	5
GA	1620.0	2053.0	44.106	48.717	0.166	5
GA	2307.0	1366.0	62.810	51.593	0.090	5
RHC	2456.0	1217.0	66.866	57.351	0.046	200
RHC	2457.0	1216.0	66.894	59.113	0.034	200
SA	2455.0	1218.0	66.839	59.153	0.111	200
SA	2459.0	1214.0	66.948	64.408	0.206	200
GA	1725.0	1948.0	46.964	91.105	0.021	10
GA	1989.0	1684.0	54.152	91.619	0.105	10
GA	1901.0	1772.0	51.756	93.845	0.172	10
SA	2470.0	1203.0	67.247	102.572	0.182	500
RHC	2399.0	1274.0	65.314	103.349	0.054	500
RHC	2478.0	1195.0	67.465	105.209	0.104	500
SA	2378.0	1295.0	64.743	107.407	0.103	500
SA	2598.0	1075.0	70.732	153.265	0.193	1000
SA	2478.0	1195.0	67.465	153.909	0.017	1000
RHC	2707.0	966.0	73.700	154.950	0.030	1000
RHC	2554.0	1119.0	69.534	157.457	0.025	1000
GA	2096.0	1577.0	57.065	164.741	0.222	20
GA	1559.0	2114.0	42.445	170.075	0.018	20
GA	2372.0	1301.0	64.579	170.789	0.178	20
RHC	2717.0	956.0	73.972	185.167	0.085	1500
RHC	2717.0	956.0	73.972	185.712	0.016	1500
SA	2648.0	1025.0	72.094	185.689	0.040	1500
SA	2702.0	971.0	73.564	188.393	0.032	1500
GA	2107.0	1566.0	57.365	218.753	0.020	30
GA	1836.0	1837.0	49.986	219.880	0.018	30
GA	2232.0	1441.0	60.768	221.866	0.066	30
GA	2072.0	1601.0	56.412	259.686	0.031	40
GA	2436.0	1237.0	66.322	260.770	0.057	40
GA	2305.0	1368.0	62.755	262.276	0.035	40
GA	2294.0	1379.0	62.456	290.415	0.042	50
GA	2415.0	1258.0	65.750	293.527	0.051	50
GA	2419.0	1254.0	65.859	432.728	0.025	100
GA	2433.0	1240.0	66.240	433.148	0.021	100
GA	2454.0	1219.0	66.812	644.765	0.020	200
GA	2455.0	1218.0	66.839	649.490	0.020	200
GA	2454.0	1219.0	66.812	1242.443	0.016	500
GA	2454.0	1219.0	66.812	1246.447	0.016	500
GA	2454.0	1219.0	66.812	2107.076	0.016	1000
GA	2454.0	1219.0	66.812	2108.089	0.012	1000
GA	2454.0	1219.0	66.812	2667.846	0.011	1500
GA	2454.0	1219.0	66.812	2668.310	0.009	1500
