two_colors,RHC,100,500,4,503,65.0,128.0
two_colors,RHC,100,1,6,4,24.0,4.0
two_colors,RHC,100,1,0,4,27.0,4.0
two_colors,SA55,100,1,5,4,27.0,0.0
two_colors,SA55,100,1,6,4,20.0,0.0
two_colors,RHC,100,1,1,4,22.0,50.0
two_colors,RHC,100,1,9,4,40.0,43.0
two_colors,RHC,100,1,5,4,32.0,36.0
two_colors,RHC,100,1,2,4,17.0,50.0
two_colors,RHC,100,1,4,4,27.0,4.0
two_colors,RHC,100,1,3,4,17.0,34.0
two_colors,RHC,100,500,7,503,80.0,93.0
two_colors,RHC,100,1,8,4,30.0,43.0
two_colors,SA55,100,1,1,4,19.0,4.0
two_colors,RHC,100,1,7,4,27.0,38.0
two_colors,SA55,100,1,0,4,27.0,14.0
two_colors,RHC,100,500,3,503,81.0,97.0
two_colors,RHC,100,500,1,503,77.0,203.0
two_colors,RHC,100,500,2,503,66.0,200.0
two_colors,SA55,100,500,8,503,73.0,5.0
two_colors,SA55,100,500,7,503,68.0,5.0
two_colors,SA55,100,500,6,503,63.0,5.0
two_colors,SA55,100,500,4,503,73.0,2.0
two_colors,SA55,100,500,0,503,83.0,3.0
two_colors,SA55,100,500,5,503,67.0,3.0
two_colors,RHC,100,1500,1,1503,84.0,224.0
two_colors,SA55,100,1000,0,1003,87.0,15.0
two_colors,RHC,100,500,0,503,65.0,247.0
two_colors,SA55,100,1,8,4,27.0,0.0
two_colors,SA55,100,1,9,4,24.0,0.0
two_colors,RHC,100,500,6,503,69.0,253.0
two_colors,SA55,100,1,7,4,30.0,0.0
two_colors,RHC,100,500,5,503,79.0,333.0
two_colors,RHC,100,500,8,503,78.0,337.0
two_colors,RHC,100,500,9,503,84.0,343.0
two_colors,RHC,100,1500,5,1503,78.0,352.0
two_colors,RHC,100,1000,1,1003,74.0,362.0
two_colors,RHC,100,1500,6,1503,76.0,409.0
two_colors,SA55,100,500,3,503,72.0,178.0
two_colors,RHC,100,1500,8,1503,74.0,501.0
two_colors,RHC,100,1000,3,1003,73.0,541.0
two_colors,SA55,100,1,2,4,29.0,0.0
two_colors,RHC,100,1000,6,1003,66.0,608.0
two_colors,RHC,100,1500,2,1503,74.0,647.0
two_colors,RHC,100,1000,0,1003,80.0,674.0
two_colors,RHC,100,1500,3,1503,72.0,680.0
two_colors,RHC,100,1000,5,1003,76.0,605.0
two_colors,SA55,100,1,4,4,20.0,0.0
two_colors,SA55,100,1,3,4,29.0,0.0
two_colors,RHC,100,1500,0,1503,70.0,694.0
two_colors,RHC,100,1500,4,1503,80.0,690.0
two_colors,RHC,100,2000,1,2003,76.0,697.0
two_colors,RHC,100,1000,8,1003,57.0,739.0
two_colors,SA55,100,1000,9,1003,90.0,455.0
two_colors,RHC,100,1000,2,1003,86.0,766.0
two_colors,RHC,100,1000,4,1003,85.0,785.0
two_colors,RHC,100,2500,1,2503,70.0,800.0
two_colors,RHC,100,2000,4,2003,74.0,832.0
two_colors,RHC,100,1500,7,1503,84.0,851.0
two_colors,RHC,100,2000,9,2003,68.0,844.0
two_colors,RHC,100,1000,9,1003,74.0,901.0
two_colors,SA55,100,500,2,503,73.0,704.0
two_colors,RHC,100,1000,7,1003,78.0,980.0
two_colors,SA55,100,500,9,503,78.0,720.0
two_colors,SA75,100,1,3,4,24.0,0.0
two_colors,SA75,100,1,2,4,27.0,0.0
two_colors,SA75,100,1,4,4,25.0,0.0
two_colors,SA75,100,1,5,4,29.0,0.0
two_colors,SA75,100,1,6,4,24.0,0.0
two_colors,SA55,100,1000,4,1003,89.0,554.0
two_colors,SA75,100,1,7,4,30.0,0.0
two_colors,SA75,100,1,8,4,19.0,0.0
two_colors,SA75,100,1,9,4,20.0,0.0
two_colors,SA75,100,500,0,503,81.0,2.0
two_colors,SA75,100,500,2,503,74.0,4.0
two_colors,SA75,100,500,1,503,71.0,4.0
two_colors,SA75,100,500,3,503,70.0,4.0
two_colors,SA75,100,500,5,503,75.0,3.0
two_colors,SA75,100,500,4,503,72.0,4.0
two_colors,SA75,100,500,6,503,73.0,5.0
two_colors,SA75,100,500,8,503,78.0,3.0
two_colors,SA75,100,500,7,503,69.0,4.0
two_colors,SA75,100,500,9,503,79.0,4.0
two_colors,SA75,100,1,1,4,26.0,0.0
two_colors,SA75,100,1,0,4,29.0,0.0
two_colors,SA75,100,1000,1,1003,86.0,13.0
two_colors,SA75,100,1000,0,1003,83.0,16.0
two_colors,SA75,100,1000,2,1003,87.0,24.0
two_colors,RHC,100,1500,9,1503,80.0,1194.0
two_colors,SA75,100,1000,5,1003,79.0,23.0
two_colors,RHC,100,2500,0,2503,78.0,1206.0
two_colors,SA75,100,1000,3,1003,88.0,17.0
two_colors,SA55,100,1000,7,1003,74.0,1020.0
two_colors,SA55,100,1500,9,1503,88.0,971.0
two_colors,SA55,100,1500,7,1503,87.0,966.0
two_colors,RHC,100,2000,0,2003,66.0,1304.0
