algorithm,iterations,time
RHC,1,43.0
RHC,1,43.0
RHC,1,50.0
RHC,1,50.0
RHC,500,128.0
RHC,500,200.0
RHC,500,203.0
RHC,500,247.0
RHC,500,253.0
RHC,500,333.0
RHC,500,337.0
RHC,500,343.0
RHC,500,93.0
RHC,500,97.0
RHC,1000,362.0
RHC,1000,541.0
RHC,1000,605.0
RHC,1000,608.0
RHC,1000,674.0
RHC,1000,739.0
RHC,1000,766.0
RHC,1000,785.0
RHC,1000,901.0
RHC,1000,980.0
RHC,1500,1194.0
RHC,1500,224.0
RHC,1500,352.0
RHC,1500,409.0
RHC,1500,501.0
RHC,1500,647.0
RHC,1500,680.0
RHC,1500,690.0
RHC,1500,694.0
RHC,1500,851.0
RHC,2000,1304.0
RHC,2000,1313.0
RHC,2000,1344.0
RHC,2000,1733.0
RHC,2000,1738.0
RHC,2000,1900.0
RHC,2000,2176.0
RHC,2000,697.0
RHC,2000,832.0
RHC,2000,844.0
RHC,2500,1206.0
RHC,2500,2350.0
RHC,2500,2683.0
RHC,2500,3140.0
RHC,2500,3188.0
RHC,2500,3617.0
RHC,2500,3922.0
RHC,2500,4609.0
RHC,2500,4803.0
RHC,2500,800.0
RHC,3000,1893.0
RHC,3000,3034.0
RHC,3000,3208.0
RHC,3000,3592.0
RHC,3000,3707.0
RHC,3000,3982.0
RHC,3000,4758.0
RHC,3000,4765.0
RHC,3000,5174.0
RHC,3000,5371.0
RHC,3500,2491.0
RHC,3500,3027.0
RHC,3500,3733.0
RHC,3500,3873.0
RHC,3500,3963.0
RHC,3500,4424.0
RHC,3500,5103.0
RHC,3500,5699.0
RHC,3500,5860.0
RHC,3500,6403.0
RHC,4000,3817.0
RHC,4000,3923.0
RHC,4000,3938.0
RHC,4000,4087.0
RHC,4000,5184.0
RHC,4000,5190.0
RHC,4000,5879.0
RHC,4000,6177.0
RHC,4000,6409.0
RHC,4000,6567.0
RHC,4500,3366.0
RHC,4500,4516.0
RHC,4500,4681.0
RHC,4500,5030.0
RHC,4500,5703.0
RHC,4500,5900.0
RHC,4500,6192.0
RHC,4500,6299.0
RHC,4500,6916.0
RHC,4500,7429.0
