count_ones,SA,300,500,8,217.0,395.0
count_ones,SA,1000,500,0,575.0,459.0
count_ones,SA,200,500,7,158.0,101.0
count_ones,SA,1000,500,1,603.0,47.0
count_ones,SA,60,500,1,59.0,376.0
count_ones,SA,200,500,9,164.0,891.0
count_ones,SA,40,500,6,40.0,377.0
count_ones,SA,80,500,1,77.0,47.0
count_ones,SA,200,500,4,167.0,90.0
count_ones,SA,20,500,4,20.0,57.0
count_ones,SA,20,500,7,20.0,51.0
count_ones,SA,300,500,6,234.0,402.0
count_ones,SA,150,500,0,134.0,481.0
count_ones,SA,150,500,9,126.0,481.0
count_ones,SA,150,500,2,127.0,487.0
count_ones,SA,150,500,6,133.0,897.0
count_ones,SA,100,500,1,92.0,480.0
count_ones,SA,80,500,3,76.0,488.0
count_ones,SA,200,500,6,175.0,473.0
count_ones,SA,300,500,9,224.0,487.0
count_ones,SA,40,500,9,40.0,7.0
count_ones,SA,80,500,8,74.0,99.0
count_ones,SA,500,500,8,329.0,803.0
count_ones,SA,150,500,5,134.0,713.0
count_ones,SA,40,500,0,40.0,75.0
count_ones,SA,200,500,3,161.0,712.0
count_ones,SA,40,500,1,40.0,81.0
count_ones,SA,200,500,5,167.0,917.0
count_ones,SA,1000,500,8,576.0,498.0
count_ones,SA,60,500,2,58.0,110.0
count_ones,SA,500,500,1,331.0,2.0
count_ones,SA,500,500,2,321.0,2.0
count_ones,SA,20,500,8,20.0,99.0
count_ones,SA,40,500,2,39.0,109.0
count_ones,SA,60,500,0,59.0,2.0
count_ones,SA,80,500,6,76.0,2.0
count_ones,SA,500,500,3,328.0,2.0
count_ones,SA,20,500,6,20.0,132.0
count_ones,SA,300,500,0,210.0,73.0
count_ones,SA,20,500,0,20.0,132.0
count_ones,SA,100,500,0,91.0,110.0
count_ones,SA,100,500,8,92.0,89.0
count_ones,SA,300,500,3,224.0,99.0
count_ones,SA,20,500,1,20.0,92.0
count_ones,SA,80,500,2,76.0,99.0
count_ones,SA,100,500,5,96.0,96.0
count_ones,SA,150,500,8,129.0,91.0
count_ones,SA,200,500,2,161.0,96.0
count_ones,SA,60,500,7,60.0,94.0
