algorithm,iterations,optimal
GAHighPop,1,10.0
GAHighPop,1,11.0
GAHighPop,1,113.0
GAHighPop,1,113.0
GAHighPop,1,13.0
GAHighPop,1,14.0
GAHighPop,1,16.0
GAHighPop,1,8.0
GAHighPop,1,8.0
GAHighPop,1,9.0
GAHighPop,500,117.0
GAHighPop,500,118.0
GAHighPop,500,120.0
GAHighPop,500,124.0
GAHighPop,500,124.0
GAHighPop,500,125.0
GAHighPop,500,128.0
GAHighPop,500,129.0
GAHighPop,500,131.0
GAHighPop,500,132.0
GAHighPop,1000,118.0
GAHighPop,1000,125.0
GAHighPop,1000,129.0
GAHighPop,1000,130.0
GAHighPop,1000,133.0
GAHighPop,1000,135.0
GAHighPop,1000,135.0
GAHighPop,1000,138.0
GAHighPop,1000,141.0
GAHighPop,1000,151.0
GAHighPop,1500,121.0
GAHighPop,1500,123.0
GAHighPop,1500,127.0
GAHighPop,1500,127.0
GAHighPop,1500,129.0
GAHighPop,1500,130.0
GAHighPop,1500,131.0
GAHighPop,1500,139.0
GAHighPop,1500,145.0
GAHighPop,1500,151.0
GAHighPop,2000,137.0
GAHighPop,2000,140.0
GAHighPop,2000,141.0
GAHighPop,2000,147.0
GAHighPop,2000,149.0
GAHighPop,2000,149.0
GAHighPop,2000,150.0
GAHighPop,2000,151.0
GAHighPop,2000,152.0
GAHighPop,2000,164.0
GAHighPop,2500,137.0
GAHighPop,2500,145.0
GAHighPop,2500,147.0
GAHighPop,2500,152.0
GAHighPop,2500,153.0
GAHighPop,2500,154.0
GAHighPop,2500,155.0
GAHighPop,2500,159.0
GAHighPop,2500,161.0
GAHighPop,2500,161.0
GAHighPop,3000,144.0
GAHighPop,3000,145.0
GAHighPop,3000,151.0
GAHighPop,3000,152.0
GAHighPop,3000,153.0
GAHighPop,3000,157.0
GAHighPop,3000,162.0
GAHighPop,3000,164.0
GAHighPop,3000,167.0
GAHighPop,3000,172.0
GAHighPop,3500,152.0
GAHighPop,3500,153.0
GAHighPop,3500,157.0
GAHighPop,3500,159.0
GAHighPop,3500,160.0
GAHighPop,3500,162.0
GAHighPop,3500,166.0
GAHighPop,3500,179.0
GAHighPop,3500,181.0
GAHighPop,3500,186.0
GAHighPop,4000,147.0
GAHighPop,4000,153.0
GAHighPop,4000,158.0
GAHighPop,4000,166.0
GAHighPop,4000,167.0
GAHighPop,4000,171.0
GAHighPop,4000,171.0
GAHighPop,4000,172.0
GAHighPop,4000,173.0
GAHighPop,4000,189.0
GAHighPop,4500,154.0
GAHighPop,4500,165.0
GAHighPop,4500,168.0
GAHighPop,4500,173.0
GAHighPop,4500,174.0
GAHighPop,4500,174.0
GAHighPop,4500,182.0
GAHighPop,4500,185.0
GAHighPop,4500,189.0
GAHighPop,4500,189.0
GAHighPop,5000,166.0
GAHighPop,5000,169.0
GAHighPop,5000,172.0
GAHighPop,5000,174.0
GAHighPop,5000,175.0
GAHighPop,5000,177.0
GAHighPop,5000,180.0
GAHighPop,5000,181.0
GAHighPop,5000,185.0
GAHighPop,5000,189.0
GALowPop,1,5.0
GALowPop,1,5.0
GALowPop,1,6.0
GALowPop,1,6.0
GALowPop,1,6.0
GALowPop,1,6.0
GALowPop,1,7.0
GALowPop,1,7.0
GALowPop,1,9.0
GALowPop,1,9.0
GALowPop,500,112.0
GALowPop,500,117.0
GALowPop,500,118.0
GALowPop,500,12.0
GALowPop,500,123.0
GALowPop,500,17.0
GALowPop,500,18.0
GALowPop,500,23.0
GALowPop,500,23.0
GALowPop,500,26.0
GALowPop,1000,114.0
GALowPop,1000,115.0
GALowPop,1000,122.0
GALowPop,1000,22.0
GALowPop,1000,24.0
GALowPop,1000,29.0
GALowPop,1000,29.0
GALowPop,1000,32.0
GALowPop,1000,32.0
GALowPop,1000,39.0
GALowPop,1500,116.0
GALowPop,1500,122.0
GALowPop,1500,21.0
GALowPop,1500,25.0
GALowPop,1500,27.0
GALowPop,1500,31.0
GALowPop,1500,31.0
GALowPop,1500,34.0
GALowPop,1500,38.0
GALowPop,1500,44.0
GALowPop,2000,116.0
GALowPop,2000,120.0
GALowPop,2000,120.0
GALowPop,2000,122.0
GALowPop,2000,129.0
GALowPop,2000,32.0
GALowPop,2000,37.0
GALowPop,2000,38.0
GALowPop,2000,39.0
GALowPop,2000,44.0
GALowPop,2500,117.0
GALowPop,2500,126.0
GALowPop,2500,129.0
GALowPop,2500,133.0
GALowPop,2500,25.0
GALowPop,2500,28.0
GALowPop,2500,32.0
GALowPop,2500,39.0
GALowPop,2500,41.0
GALowPop,2500,43.0
GALowPop,3000,120.0
GALowPop,3000,138.0
GALowPop,3000,141.0
GALowPop,3000,26.0
GALowPop,3000,34.0
GALowPop,3000,37.0
GALowPop,3000,50.0
GALowPop,3000,50.0
GALowPop,3000,53.0
GALowPop,3000,59.0
GALowPop,3500,116.0
GALowPop,3500,122.0
GALowPop,3500,123.0
GALowPop,3500,124.0
GALowPop,3500,134.0
GALowPop,3500,143.0
GALowPop,3500,42.0
GALowPop,3500,46.0
GALowPop,3500,52.0
GALowPop,3500,69.0
GALowPop,4000,123.0
GALowPop,4000,134.0
GALowPop,4000,137.0
GALowPop,4000,146.0
GALowPop,4000,41.0
GALowPop,4000,42.0
GALowPop,4000,42.0
GALowPop,4000,45.0
GALowPop,4000,49.0
GALowPop,4000,66.0
GALowPop,4500,124.0
GALowPop,4500,125.0
GALowPop,4500,128.0
GALowPop,4500,129.0
GALowPop,4500,133.0
GALowPop,4500,148.0
GALowPop,4500,55.0
GALowPop,4500,57.0
GALowPop,4500,58.0
GALowPop,4500,61.0
GALowPop,5000,118.0
GALowPop,5000,126.0
GALowPop,5000,135.0
GALowPop,5000,136.0
GALowPop,5000,42.0
GALowPop,5000,55.0
GALowPop,5000,56.0
GALowPop,5000,66.0
GALowPop,5000,67.0
GALowPop,5000,71.0
RHC,1,0.0
RHC,1,1.0
RHC,1,1.0
RHC,1,1.0
RHC,1,1.0
RHC,1,1.0
RHC,1,2.0
RHC,1,3.0
