algorithm,iterations,time
RHC,1,0.0
RHC,1,0.0
RHC,1,14.0
RHC,1,228.0
RHC,1,7.0
RHC,500,156.0
RHC,500,215.0
RHC,500,340.0
RHC,500,371.0
RHC,500,42.0
RHC,500,44.0
RHC,500,56.0
RHC,500,6.0
RHC,500,73.0
RHC,500,78.0
RHC,1000,146.0
RHC,1000,148.0
RHC,1000,153.0
RHC,1000,216.0
RHC,1000,259.0
RHC,1000,271.0
RHC,1000,282.0
RHC,1000,489.0
RHC,1000,49.0
RHC,1000,8.0
RHC,1500,187.0
RHC,1500,269.0
RHC,1500,290.0
RHC,1500,344.0
RHC,1500,344.0
RHC,1500,517.0
RHC,1500,576.0
RHC,1500,604.0
RHC,1500,620.0
RHC,1500,8.0
RHC,2000,181.0
RHC,2000,186.0
RHC,2000,230.0
RHC,2000,286.0
RHC,2000,54.0
RHC,2000,546.0
RHC,2000,554.0
RHC,2000,572.0
RHC,2000,852.0
RHC,2000,945.0
RHC,2500,1232.0
RHC,2500,1285.0
RHC,2500,1331.0
RHC,2500,1431.0
RHC,2500,1543.0
RHC,2500,1620.0
RHC,2500,1921.0
RHC,2500,2010.0
RHC,2500,2466.0
RHC,2500,33.0
RHC,3000,1007.0
RHC,3000,1597.0
RHC,3000,1831.0
RHC,3000,2094.0
RHC,3000,2152.0
RHC,3000,2255.0
RHC,3000,2285.0
RHC,3000,2303.0
RHC,3000,2324.0
RHC,3000,3978.0
RHC,3500,1010.0
RHC,3500,107.0
RHC,3500,1266.0
RHC,3500,1561.0
RHC,3500,1689.0
RHC,3500,1716.0
RHC,3500,2512.0
RHC,3500,2520.0
RHC,3500,2875.0
RHC,3500,2994.0
RHC,4000,1317.0
RHC,4000,1612.0
RHC,4000,2197.0
RHC,4000,2982.0
RHC,4000,3121.0
RHC,4000,4643.0
RHC,4000,4778.0
RHC,4000,4988.0
RHC,4000,5531.0
RHC,4000,5537.0
RHC,4500,2480.0
RHC,4500,3326.0
RHC,4500,3667.0
RHC,4500,3672.0
RHC,4500,4479.0
RHC,4500,4778.0
RHC,4500,4791.0
RHC,4500,4803.0
RHC,4500,5049.0
RHC,4500,5931.0
RHC,5000,3334.0
RHC,5000,3539.0
RHC,5000,4073.0
RHC,5000,4560.0
RHC,5000,4719.0
RHC,5000,4826.0
RHC,5000,4962.0
RHC,5000,5330.0
RHC,5000,5604.0
RHC,5000,6157.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,500,1.0
SA55,500,10.0
SA55,500,12.0
SA55,500,16.0
SA55,500,2.0
SA55,500,3.0
SA55,500,3.0
SA55,500,308.0
SA55,500,331.0
SA55,500,399.0
SA55,1000,11.0
SA55,1000,19.0
SA55,1000,263.0
SA55,1000,27.0
SA55,1000,344.0
