train,RHC,1613.0,2060.0,43.915,13.166,0.088,10
test-RHC,578.0,647.0,47.184,13.166,0.031,10
train,SA,20.0,3653.0,0.545,13.134,0.106,10
test-SA,5.0,1220.0,0.408,13.134,0.031,10
train,RHC,1571.0,2102.0,42.772,13.589,0.021,20
test-RHC,368.0,857.0,30.041,13.589,0.015,20
train,SA,386.0,3287.0,10.509,13.658,0.053,20
test-SA,113.0,1112.0,9.224,13.658,0.015,20
train,RHC,1612.0,2061.0,43.888,14.115,0.021,50
test-RHC,579.0,646.0,47.265,14.115,0.007,50
train,SA,1065.0,2608.0,28.995,14.230,0.021,50
test-SA,388.0,837.0,31.673,14.230,0.007,50
train,SA,507.0,3166.0,13.803,14.953,0.018,100
test-SA,166.0,1059.0,13.551,14.953,0.006,100
train,RHC,1615.0,2058.0,43.970,15.021,0.018,100
test-RHC,581.0,644.0,47.429,15.021,0.006,100
train,GA,798.0,2875.0,21.726,18.947,0.015,10
test-GA,328.0,897.0,26.776,18.947,0.005,10
train,GA,746.0,2927.0,20.310,23.969,0.016,20
test-GA,464.0,761.0,37.878,23.969,0.005,20
