RHC	2454.0	1219.0	66.812	0.229	0.028	5
RHC	2454.0	1219.0	66.812	0.792	0.058	5
RHC	2454.0	1219.0	66.812	0.818	0.077	5
SA	2454.0	1219.0	66.812	2.009	0.228	5
SA	2454.0	1219.0	66.812	2.007	0.247	5
SA	2454.0	1219.0	66.812	2.587	0.121	5
RHC	2454.0	1219.0	66.812	2.984	0.249	10
RHC	2454.0	1219.0	66.812	4.324	0.125	10
SA	2454.0	1219.0	66.812	4.362	0.169	10
SA	2454.0	1219.0	66.812	4.262	0.071	10
RHC	2454.0	1219.0	66.812	4.964	0.228	10
SA	2454.0	1219.0	66.812	4.950	0.236	10
RHC	2454.0	1219.0	66.812	6.422	0.107	20
SA	2454.0	1219.0	66.812	6.482	0.133	20
SA	2454.0	1219.0	66.812	7.574	0.039	20
RHC	2454.0	1219.0	66.812	8.288	0.171	20
RHC	2454.0	1219.0	66.812	8.941	0.190	20
SA	2454.0	1219.0	66.812	9.142	0.169	20
SA	2454.0	1219.0	66.812	10.266	0.032	30
RHC	2454.0	1219.0	66.812	10.720	0.040	30
RHC	2454.0	1219.0	66.812	11.056	0.189	30
SA	2454.0	1219.0	66.812	11.470	0.179	30
RHC	2454.0	1219.0	66.812	13.201	0.314	30
SA	2454.0	1219.0	66.812	13.690	0.161	30
SA	2454.0	1219.0	66.812	14.104	0.061	40
RHC	2454.0	1219.0	66.812	14.289	0.229	40
SA	2454.0	1219.0	66.812	14.920	0.036	40
RHC	2454.0	1219.0	66.812	15.954	0.255	40
RHC	2454.0	1219.0	66.812	15.967	0.293	40
RHC	2454.0	1219.0	66.812	16.405	0.025	50
SA	2454.0	1219.0	66.812	16.220	0.290	50
RHC	2454.0	1219.0	66.812	17.045	0.231	50
SA	2454.0	1219.0	66.812	17.426	0.028	40
SA	2454.0	1219.0	66.812	17.793	0.364	50
SA	2454.0	1219.0	66.812	28.565	0.055	100
RHC	2454.0	1219.0	66.812	28.991	0.039	100
RHC	2454.0	1219.0	66.812	29.531	0.136	100
SA	2454.0	1219.0	66.812	31.850	0.022	100
SA	2454.0	1219.0	66.812	49.238	0.029	200
SA	2454.0	1219.0	66.812	49.882	0.069	200
RHC	2453.0	1220.0	66.785	50.407	0.210	200
RHC	2454.0	1219.0	66.812	55.074	0.108	200
GA	2146.0	1527.0	58.426	95.529	0.060	5
GA	2131.0	1542.0	58.018	97.233	0.042	5
SA	2454.0	1219.0	66.812	98.338	0.049	500
RHC	2471.0	1202.0	67.275	98.455	0.037	500
GA	1685.0	1988.0	45.875	100.292	0.094	5
SA	2454.0	1219.0	66.812	100.634	0.027	500
RHC	2428.0	1245.0	66.104	100.938	0.050	500
SA	2454.0	1219.0	66.812	153.198	0.097	1000
RHC	2702.0	971.0	73.564	157.865	0.017	1000
RHC	2691.0	982.0	73.264	157.769	0.094	1000
SA	2454.0	1219.0	66.812	160.410	0.046	1000
GA	2302.0	1371.0	62.674	176.461	0.066	10
GA	1846.0	1827.0	50.259	178.417	0.035	10
GA	1983.0	1690.0	53.989	182.789	0.019	10
RHC	2634.0	1039.0	71.712	193.441	0.089	1500
RHC	2709.0	964.0	73.754	193.605	0.039	1500
SA	2454.0	1219.0	66.812	195.061	0.061	1500
SA	2454.0	1219.0	66.812	195.712	0.095	1500
GA	2150.0	1523.0	58.535	295.097	0.083	20
GA	2046.0	1627.0	55.704	298.846	0.103	20
GA	1798.0	1875.0	48.952	299.705	0.053	20
GA	2233.0	1440.0	60.795	394.510	0.019	30
GA	2025.0	1648.0	55.132	395.365	0.014	30
GA	2317.0	1356.0	63.082	395.540	0.075	30
GA	2055.0	1618.0	55.949	475.452	0.041	40
GA	2307.0	1366.0	62.810	475.529	0.021	40
GA	2207.0	1466.0	60.087	477.229	0.076	40
GA	2346.0	1327.0	63.871	536.121	0.020	50
GA	2321.0	1352.0	63.191	538.598	0.022	50
GA	2265.0	1408.0	61.666	806.233	0.032	100
GA	2111.0	1562.0	57.473	806.428	0.029	100
GA	2454.0	1219.0	66.812	1235.588	0.021	200
GA	2441.0	1232.0	66.458	1243.459	0.019	200
GA	2454.0	1219.0	66.812	2403.373	0.020	500
GA	2454.0	1219.0	66.812	2407.875	0.013	500
GA	2454.0	1219.0	66.812	4051.076	0.017	1000
GA	2455.0	1218.0	66.839	4058.900	0.011	1000
GA      2454.0  1219.0  66.812  5165.779        0.011   1500
GA      2454.0  1219.0  66.812  5166.649        0.017   1500
