algorithm,iterations,optimal
MIMIC50,400,100.0
MIMIC50,400,100.0
MIMIC50,400,100.0
MIMIC50,400,100.0
MIMIC50,400,100.0
MIMIC50,400,99.0
MIMIC50,500,100.0
MIMIC50,500,100.0
MIMIC50,500,100.0
MIMIC50,500,100.0
MIMIC50,500,100.0
MIMIC50,500,100.0
MIMIC50,500,100.0
MIMIC50,500,100.0
MIMIC50,500,100.0
MIMIC50,500,100.0
MIMIC50,600,100.0
MIMIC50,600,100.0
MIMIC50,600,100.0
MIMIC50,600,100.0
MIMIC50,600,100.0
MIMIC50,600,100.0
MIMIC50,600,100.0
MIMIC50,600,100.0
MIMIC50,600,100.0
MIMIC50,600,100.0
MIMIC50,700,100.0
MIMIC50,700,100.0
MIMIC50,700,100.0
MIMIC50,700,100.0
MIMIC50,700,100.0
MIMIC50,700,100.0
MIMIC50,700,100.0
MIMIC50,700,100.0
MIMIC50,700,100.0
MIMIC50,700,100.0
MIMIC50,800,100.0
MIMIC50,800,100.0
MIMIC50,800,100.0
MIMIC50,800,100.0
MIMIC50,800,100.0
MIMIC50,800,100.0
MIMIC50,800,100.0
MIMIC50,800,100.0
MIMIC50,800,100.0
MIMIC50,800,100.0
MIMIC50,900,100.0
MIMIC50,900,100.0
MIMIC50,900,100.0
MIMIC50,900,100.0
MIMIC50,900,100.0
MIMIC50,900,100.0
MIMIC50,900,100.0
MIMIC50,900,100.0
MIMIC50,900,100.0
MIMIC50,900,100.0
MIMIC50,1000,100.0
MIMIC50,1000,100.0
MIMIC50,1000,100.0
MIMIC50,1000,100.0
MIMIC50,1000,100.0
MIMIC50,1000,100.0
MIMIC50,1000,100.0
MIMIC50,1000,100.0
MIMIC50,1000,100.0
MIMIC50,1000,100.0
MIMIC200,1,71.0
MIMIC200,1,76.0
MIMIC200,1,77.0
MIMIC200,1,78.0
MIMIC200,1,78.0
MIMIC200,1,78.0
MIMIC200,1,78.0
MIMIC200,1,79.0
MIMIC200,1,79.0
MIMIC200,1,80.0
MIMIC200,50,100.0
MIMIC200,50,95.0
MIMIC200,50,96.0
MIMIC200,50,97.0
MIMIC200,50,97.0
MIMIC200,50,98.0
MIMIC200,50,98.0
MIMIC200,50,99.0
MIMIC200,50,99.0
MIMIC200,50,99.0
MIMIC200,100,97.0
MIMIC200,100,98.0
MIMIC200,100,98.0
MIMIC200,100,98.0
MIMIC200,100,98.0
MIMIC200,100,98.0
MIMIC200,100,99.0
MIMIC200,100,99.0
MIMIC200,100,99.0
MIMIC200,100,99.0
MIMIC200,150,100.0
MIMIC200,150,100.0
MIMIC200,150,100.0
MIMIC200,150,100.0
MIMIC200,150,98.0
MIMIC200,150,99.0
MIMIC200,150,99.0
MIMIC200,150,99.0
MIMIC200,150,99.0
MIMIC200,150,99.0
MIMIC200,200,100.0
MIMIC200,200,100.0
MIMIC200,200,100.0
MIMIC200,200,100.0
MIMIC200,200,100.0
MIMIC200,200,100.0
MIMIC200,200,100.0
MIMIC200,200,98.0
MIMIC200,200,99.0
MIMIC200,200,99.0
MIMIC200,300,100.0
MIMIC200,300,100.0
MIMIC200,300,100.0
MIMIC200,300,100.0
MIMIC200,300,100.0
MIMIC200,300,100.0
MIMIC200,300,100.0
MIMIC200,300,100.0
MIMIC200,300,100.0
MIMIC200,300,100.0
MIMIC200,400,100.0
MIMIC200,400,100.0
MIMIC200,400,100.0
MIMIC200,400,100.0
MIMIC200,400,100.0
MIMIC200,400,100.0
MIMIC200,400,100.0
MIMIC200,400,100.0
MIMIC200,400,100.0
MIMIC200,400,100.0
MIMIC200,500,100.0
MIMIC200,500,100.0
MIMIC200,500,100.0
MIMIC200,500,100.0
MIMIC200,500,100.0
MIMIC200,500,100.0
MIMIC200,500,100.0
MIMIC200,500,100.0
MIMIC200,500,100.0
MIMIC200,500,100.0
MIMIC200,600,100.0
MIMIC200,600,100.0
MIMIC200,600,100.0
MIMIC200,600,100.0
MIMIC200,600,100.0
MIMIC200,600,100.0
MIMIC200,600,100.0
MIMIC200,600,100.0
MIMIC200,600,100.0
MIMIC200,600,100.0
MIMIC200,700,100.0
MIMIC200,700,100.0
MIMIC200,700,100.0
MIMIC200,700,100.0
MIMIC200,700,100.0
MIMIC200,700,100.0
MIMIC200,700,100.0
MIMIC200,700,100.0
MIMIC200,700,100.0
MIMIC200,700,100.0
MIMIC200,800,100.0
MIMIC200,800,100.0
MIMIC200,800,100.0
MIMIC200,800,100.0
MIMIC200,800,100.0
MIMIC200,800,100.0
MIMIC200,800,100.0
MIMIC200,800,100.0
MIMIC200,800,100.0
MIMIC200,800,100.0
MIMIC200,900,100.0
MIMIC200,900,100.0
MIMIC200,900,100.0
MIMIC200,900,100.0
MIMIC200,900,100.0
MIMIC200,900,100.0
MIMIC200,900,100.0
MIMIC200,900,100.0
MIMIC200,900,100.0
MIMIC200,900,100.0
MIMIC200,1000,100.0
MIMIC200,1000,100.0
MIMIC200,1000,100.0
MIMIC200,1000,100.0
MIMIC200,1000,100.0
MIMIC200,1000,100.0
MIMIC200,1000,100.0
MIMIC200,1000,100.0
MIMIC200,1000,100.0
MIMIC200,1000,100.0
